商家,区域,商圈,星级,服务,价格,销量
好声音量贩KTV（锦都酒店店）,花都区,秀全公园,4.5,周一至周日欢唱时段二选一＋酒水套餐,258,191
bbc酒吧,花都区,大润发,4.2,1-3人啤酒套餐,188,84
bb酒吧,花都区,花都,3.3,1-3人啤酒套餐,208,79
畅想国度（从化店）,从化市,欣荣宏广场,4.4,周一至周日12:30-1:30欢唱6小时套餐,19.9,17287
新JJ量贩式KTV,从化市,街口,5.0,周一至周日12:30-18:30欢唱6小时纯唱,25,2486
冲击波酒城KTV,从化市,街口,4.5,除周六外 周一至周日13:00-18:00欢唱5小时,15.5,1826
星辉KTV,从化市,商贸城,5.0,周一至周日小房任选4小时连续欢唱+套餐,88,185
拉斐哥KTV,从化市,旺城,3.9,周一至周日13:00-17:30欢唱4小时30分纯唱,80,134
喜满堂量版式KTV,从化市,从化市,5.0,周一至周日19:30-01:30欢唱6小时+酒水套餐,206,80
coco纯k,从化市,街口,4.2,周一至周日19:30-2:00小房6小时30分欢唱套餐,168,65
中天k歌沐足休闲会所,从化市,街口,3.0,单人皇式按摩,128,4
BOSS KTV,从化市,街口,3.9,周一至周日13:00-17:00欢唱4小时+酒水饮料套餐,100,3
胜龙富氧量贩ktv（大岗兴业路店）,南沙区,大岗,5.0,单人12:30-18:00欢唱5小时30分钟+美食套餐,8.8,19622
南宫会ktv,南沙区,金洲商业街,4.6,单人周一至周日12:00-18:00欢唱6小时,10,10686
畅想国度（华汇店）,南沙区,华汇广场,5.0,白天场6个半小时/晚场7小时欢唱+酒水美食套餐,258,2157
畅想国度（大涌店）,南沙区,大涌市场,5.0,白天场6个半小时/晚场7小时欢唱+酒水美食套餐,258,2157
糖潮量贩ktv,南沙区,南沙万达广场,4.6,单人周一至周日11:00-19:00欢唱3小时,19.9,1984
畅想国度KTV（奥园店）,南沙区,南沙,5.0,白天档欢唱6小时/晚上档欢唱3小时,9.9,476
好声音KTV,南沙区,金洲商业街,4.6,周一至周日19:00-凌晨02:00欢唱8小时+酒水套餐,218,133
金潮动感地带ktv,南沙区,南沙,4.2,周一至周日17:00-凌晨02:00欢唱9小时+酒水套餐,168,121
桃花岛KTV烧烤,南沙区,南沙,3.5,小岛烧烤+欢唱篙火PARTY+钓鱼+浪漫江景，建议单人使用,79,75
唱享国度量贩KTV（汇金国际）,南沙区,大岗,3.3,周一至周日19:00-凌晨02:00欢唱7小时+酒水套餐,188,42
劲派量贩式KTV,南沙区,东涌,5.0,周日至周四19:00-次日02:00欢唱7小时+酒水套餐,298,22
一号别墅KTV桌球动漫轰趴聚会（南沙大学城）,南沙区,南沙,4.0,代金券,399,18
