商家,区域,商圈,星级,服务,价格,销量
铭汇专业烫染店,二道区,东盛,3.5,染发烫发2选1套餐,88,0
甲子造型,二道区,东盛,3.5,单人洗剪吹套餐,49,0
八佰伴发型（锦程天茂店）,汽车开发区,汽车开发区,5.0,chief设计师剪发套餐,36.9,12187
唯美国际（一汽店）,汽车开发区,汽车开发区,4.1,单人无痕纳米接80片（45cm）,499,556
七度发艺美甲,汽车开发区,汽车开发区,5.0,高级发型师洗剪吹（男士）,16.8,54
尚艺造型,汽车开发区,汽车开发区,3.8,单人剪刘海,1,4
金典造型,汽车开发区,汽车开发区,4.3,单人超值无痕接发,15,0
鑫名剪堂,汽车开发区,汽车开发区,3.0,短发染烫,108,0
大平烫染工作室,汽车开发区,汽车开发区,3.0,短发染烫套餐,159,0
逸馨发艺,汽车开发区,汽车开发区,3.5,单人雅思营养套餐,40,0
