商家,区域,商圈,星级,服务,价格,销量
金库世界KTV（江汉路店）,江汉区,江汉路步行街,5.0,下午档4小时/午夜档7小时2选1全时段欢唱＋饮品套餐,59.9,3521
好乐迪KTV（江汉路店）,江汉区,江汉路步行街,4.6,周一至周日08:00~19:00欢唱3小时券,59,2532
阿曼达主题KTV（菱角湖店）,江汉区,菱角湖,5.0,阳光档/午夜档时段2选1+饮品小吃,77,1333
阿曼达主题KTV（江汉路总店）,江汉区,江汉路步行街,5.0,周一至周日阳光档/黄金档/午夜档3选1+酒水套餐,159,1126
歌库K馆情景体验式量贩KTV,江汉区,菱角湖,5.0,周一至周日阳光档／午夜档整档欢唱＋茶水套餐,88,643
动感之音录音棚（民众乐园店）,江汉区,江汉路步行街,4.8,录音棚个人录音套餐1份,39,570
欢乐迪氧吧KTV（大武汉1911店）,江汉区,汉口火车站,5.0,周一-周日阳光档/黄金档欢唱2选1+酒水套餐,548,383
好声音量贩式ktv,江汉区,青年路/常青路,4.8,黄金档欢唱4小时+茶水小吃套餐,128,313
公馆KTV（唐家墩店）,江汉区,江汉区,5.0,下午档/午夜档全时段欢唱+酒水小吃套餐,99.9,233
卡乐威量贩KTV（原百合纯k）,江汉区,汉口火车站,4.6,小包黄金档3小时欢唱＋酒水套餐,129,216
1911音乐汇量贩KTV,江汉区,汉口火车站,5.0,周一至周日18点至00点5小时欢唱＋酒水小吃套餐,258,74
银海ktv,江汉区,江汉路步行街,3.4,12:00~19:00下午场中包3小时欢唱套餐,79.9,33
星之梦KTV,江汉区,青年路/常青路,4.8,周一至周日小包黄金档场欢唱3小时券+小食套餐,98,29
欢乐空间量贩式KTV（徐东店）,武昌区,徐东大街,5.0,下午档/午夜档包段欢唱券+茶水小吃套餐,88,15349
欢乐空间量贩式KTV（F6漫时区店）,武昌区,和平大道积玉桥,5.0,下午档/午夜档包段欢唱券+茶水小吃套餐,88,15349
佰乐星纯K（百瑞景店）,武昌区,丁字桥/石牌岭,5.0,周一至周日白天档/午夜档包段欢唱+酒水A套餐,79,10172
途乐时尚主题KTV,武昌区,徐东大街,5.0,周一至周日下午档/午夜档2选1欢唱+小吃套餐,89,5771
米乐星世界KTV（中南天紫广场店）,武昌区,中南路/洪山广场,5.0,下午档/午夜档欢唱时段2选1+小吃套餐,88,5315
欢乐空间量贩式KTV（首义店）,武昌区,首义汇/阅马场,5.0,下午档/黄金档/午夜档包段欢唱+酒水套餐,359,4030
阿曼达主题KTV（解放路店）,武昌区,首义汇/阅马场,5.0,阳光档6小时/黄金档3小时/午夜档6个半小时3选1+酒水套餐,188,3464
欢乐空间量贩式KTV（烽火店）,武昌区,白沙洲,5.0,下午档/黄金档/午夜档欢唱时段3选1+酒水套餐,269,3462
星乐派KTV（万达广场店）,武昌区,汉街,5.0,12:00~19:00下午档3小时欢唱+美食套餐,79,2904
公馆KTV（司门口店）,武昌区,首义汇/阅马场,5.0,白天档/午夜档欢唱时段2选1+小吃套餐,79.9,1542
云邸天境·K歌足浴SPA指压（黄鹤楼店）,武昌区,首义汇/阅马场,5.0,单人K歌足浴 手法升级,128,729
金库世界KTV,武昌区,岳家嘴/东亭,5.0,周一至周日下午档/午夜档2选1欢唱套餐,69,722
阳光钱柜KTV,武昌区,水果湖,5.0,周一至周日下午档包段欢唱+茶水套餐,78,700
动感之音录音棚（中南店）,武昌区,付家坡/大东门,4.6,录音棚个人录音套餐1份,39,570
公馆KTV（中南店）,武昌区,中南路/洪山广场,5.0,白天档6小时欢唱+小吃套餐,79.9,555
予君同乐录音棚,武昌区,徐东大街,5.0,专业单曲单人套餐1份,198,214
董事会KTV（湖大店）,武昌区,和平大道积玉桥,4.8,周一至周日下午档/午夜档2选1欢唱+饮品套餐,58,211
OK100量贩式KTV,武昌区,付家坡/大东门,3.6,2小时欢唱＋酒水套餐,99,114
圣瓦伦丁KTV（中南朗汇店）,武昌区,付家坡/大东门,5.0,周一至周日下午档/黄金档/午夜档3选1欢唱+酒水套餐,199,111
武汉市博金年代娱乐有限公司,武昌区,徐东大街,5.0,周一至周日13:00-19:00欢唱+小吃套餐,58,103
欢乐迪KTV（硚口店）,硚口区,硚口路,5.0,周一至周日下午档/午夜档2选1欢唱+饮品套餐,68,73834
欢乐迪KTV（古田店）,硚口区,古田路,5.0,周一至周日下午档/午夜档2选1欢唱+饮品套餐,68,73834
欢乐迪KTV（武胜店）,硚口区,武胜路,4.8,周一至周日下午档/午夜档2选1欢唱+饮品套餐,68,73834
唛博士纯K（中御广场店）,硚口区,硚口路,5.0,周一至周日白天场任选6小时欢唱券+美食套餐,76,10845
唛可主题量贩KTV,硚口区,硚口路,5.0,周一至周日下午档6小时/午夜档7小时欢唱+茶水套餐,66,5178
尚公馆（南国西汇店）,硚口区,古田路,5.0,周一到周日白天档/午夜档欢唱券+茶水套餐,99,1776
卡乐COLOUR音乐空间,硚口区,硚口区,3.7,周一至周日下午档3小时欢唱+茶水套餐,39,304
MOK KTV,硚口区,硚口路,4.0,舌尖上的苏格缪斯MOK(周五到周六)欢唱+美食,588,0
欢乐迪氧吧KTV（青山店）,青山区,工业路,4.8,周一至周日下午档/午夜档2选1欢唱+饮品套餐,68,73834
欢乐空间量贩式KTV（建七店）,青山区,红钢城/沿港路,5.0,下午档/午夜档包段欢唱券+茶水小吃套餐,88,15349
欢乐空间量贩式KTV（奥山世纪城店）,青山区,奥山/钢都花园,5.0,下午档/午夜档包段欢唱券+茶水小吃套餐,88,15349
尚公馆（建二店）,青山区,欢乐大道/仁和路,5.0,周一到周日白天档/午夜档欢唱券+茶水套餐,99,1776
公馆KTV（八大家店）,青山区,工业路,5.0,周一至周日下午档整档欢唱,58,597
金沙壹号国际音乐会所,青山区,武钢厂区/武东,5.0,周一至周日下午档/午夜档2选1欢唱+茶水套餐,58,157
满天星量贩KTV（众圆广场店）,青山区,建二/八大家,5.0,下午档／午夜档全时段欢唱＋酒水小吃套餐,111.1,148
博达时尚KTV,青山区,工业路,5.0,周一至周日下午档包段欢唱+饮品套餐,59,139
唱吧麦颂量贩KTV（红钢城店）,青山区,红钢城/沿港路,5.0,全天档6小时欢唱＋啤酒套餐,199,79
三达酒吧ktv俱乐部,青山区,建二/八大家,4.4,6支啤酒套餐,58,69
欢乐迪KTV（后湖店）,江岸区,后湖,5.0,周一至周日下午档/午夜档2选1欢唱+饮品套餐,68,73834
欢乐空间量贩式KTV（花桥店）,江岸区,竹叶山/花桥,5.0,下午档/午夜档包段欢唱券+茶水小吃套餐,88,15349
新世星KTV,江岸区,后湖,5.0,周一至周日任性欢唱3小时+酒水零食3选1套餐,208,2583
尚公馆（后湖店）,江岸区,江岸区,5.0,周一到周日白天档/午夜档欢唱券+茶水套餐,99,1776
欢乐迪氧吧KTV（江汉二路店）,江岸区,吉庆街/大智路,5.0,周一至周日阳光档/夜猫档欢唱2选1+饮品套餐,59.9,790
公馆KTV（二七店）,江岸区,百步亭/二七,5.0,周一至周日下午档/午夜档6小时欢唱＋饮料套餐,99.9,275
公馆KTV（东购店）,江岸区,百步亭/二七,5.0,周一至周日下午档6小时欢唱＋饮料套餐,99.9,197
同一首歌KTV（发展大道店）,江岸区,竹叶山/花桥,4.8,下午场5小时欢唱,29,171
富赢KTV,江岸区,后湖,4.6,小包黄金场欢唱4小时+酒水小吃套餐,288,51
海之韵影吧KTV,江岸区,后湖,5.0,舒适小包2小时观影套餐,68,39
星飞熙元音乐录音棚（头道街店）,江岸区,百步亭/二七,5.0,星飞熙元（连锁）单人全新大棚录音体验套餐,258,24
陌都汇量贩式KTV,江岸区,后湖,5.0,小包下午档欢唱5小时+茶水套餐,68,23
星飞熙元音乐录音棚（融科店）,江岸区,三阳路/山海关路,5.0,星飞熙元（连锁）单人出版级专业录音+专业流行声乐课程套餐,258,5
欢乐空间量贩式KTV（黄陂店）,黄陂区,黄陂广场,5.0,下午档/午夜档包段欢唱券+茶水小吃套餐,88,15349
尊响量贩式KTV（领袖城店）,黄陂区,黄陂区,5.0,下午档6小时欢唱券+套餐,69,4369
红迪量贩式KTV,黄陂区,黄陂区,5.0,周一至周日13:00-18:00包段5小时欢唱,69.9,1421
尊响量贩式KTV,黄陂区,黄陂区,4.6,黄金档3小时欢唱套餐,128,845
至尊汇商务量贩KTV,黄陂区,黄陂区,5.0,周一至周日黄金档小包3小时欢唱+酒水套餐,228,781
唯尚量贩KTV,黄陂区,黄陂区,5.0,下午档4小时欢唱券+饮品小吃,58,760
尊响量贩式KTV（佳海工业园店）,黄陂区,黄陂区,5.0,黄金档18:00~次日02:00任选3小时欢唱套餐,228,554
芒果量贩式ktv,黄陂区,黄陂区,5.0,下午档欢唱3小时套餐,59,350
唛博士纯K（康乐迪店）,黄陂区,黄陂区,5.0,周一至周四黄金档档3小时欢唱+酒水美食套餐,198,309
夜宴国际KTV,黄陂区,黄陂区,4.3,周一至周日黄金档欢唱3小时+小吃套餐,138,268
巨星汇商务量贩KTV,黄陂区,黄陂区,4.8,周一至周日黄金档3小时欢唱+酒水套餐,268,236
糖果KTV,黄陂区,黄陂区,3.9,下午档欢唱5小时套餐,29.9,102
喜洋洋量贩KTV（黄陂店）,黄陂区,黄陂区,4.6,小包下午场欢唱3小时套餐,58,65
品尚主题KTV（木兰广场店）,黄陂区,盛世大厦,5.0,周一至周四全天欢唱6小时+酒水套餐,259,58
阿曼达主题KTV（江大店）,蔡甸区,蔡甸区,5.0,阳光档6小时/黄金档3小时/午夜档6个半小时3选1+酒水套餐,188,3464
公馆KTV（沌口店）,蔡甸区,蔡甸区,5.0,周一至周日白天档/午夜档欢唱时段2选1酒水套餐,99.9,2522
欢乐聚点量贩KTV,蔡甸区,蔡甸区,4.8,周一至周日18:00 - 02:00欢唱2小时+饮品套餐,138,853
Y8量贩式KTV,蔡甸区,蔡甸区,4.6,周一至周日下午档/午夜档2选1欢唱+酒水套餐,88,711
大明星KTV,蔡甸区,蔡甸区,3.6,周一至周日白天档3小时欢唱券+菊花茶,59.9,0
尚歌库量贩式KTV,汉南区,汉南区,5.0,周一至周日下午档小包包时段欢唱+酒水套餐,59,1205
金秋银莲KTV,汉南区,汉南区,5.0,周一至周日12:00-17:30小包5小时欢唱+酒水套餐,58,468
南宫音乐酒吧KTV,汉南区,汉南区,5.0,周一至周日13:30—18:30中包欢唱5小时+酒水套餐,56,312
薇湖KTV,汉南区,汉南区,4.0,周一至周日12:00-18:00欢唱6小时,45,234
欢乐谷量贩式KTV,新洲区,阳逻街区,5.0,下午档7小时欢唱＋茶水套餐,78,701
环宇KTV,新洲区,武生院/工程学院,4.8,周一至周日下午档6小时欢唱套餐,45,546
欢乐时光氧吧KTV,新洲区,阳逻街区,5.0,黄金档欢唱3小时套餐,169,233
康乐迪量贩KTV（新洲店）,新洲区,邾城街,5.0,小中包一小时,9.9,84
公馆KTV（阳逻店）,新洲区,阳逻街区,5.0,周一至周日任意时段3小时欢唱＋酒水套餐,299,48
音皇量贩KTV,新洲区,邾城街,5.0,黄金档3小时欢唱＋美食套餐,198,39
