商家,区域,商圈,星级,服务,价格,销量
女王传奇Spa（南岗店）,南岗区,果戈里/革新街,4.6,单人水嫩肌肤双层补水护理2次,68,132
女王光电美容新世界会所,南岗区,博物馆,4.5,单人水嫩肌肤双层补水护理2次,68,132
女王光电美容哈西会所,南岗区,哈尔滨西站,4.0,单人水嫩肌肤双层补水护理2次,68,132
女王传奇Spa（长江路店）,南岗区,南岗区,4.0,单人水嫩肌肤双层补水护理2次,68,132
女王传奇spa（宣化店）,南岗区,芦家街/宣化街,5.0,单人水嫩肌肤双层补水护理2次,68,132
女王光电美容展望会所,南岗区,省政府/龙塔,4.5,单人水嫩肌肤双层补水护理2次,68,132
女王传奇spa（新传奇店）,南岗区,香坊万达广场,3.5,单人水嫩肌肤双层补水护理2次,68,132
速苗专业拔罐减肥瘦身中心,南岗区,和兴路沿线,4.5,拔罐减.肥2次,20,126
乐享舞蹈工作室,南岗区,香坊万达广场,4.7,单人成人体验卡,0.88,120
语浓美容院,南岗区,果戈里/革新街,5.0,单人面部水疗,23.9,117
润足堂保健按摩（华山北路店）,南岗区,芦家街/宣化街,4.9,单人养生足疗,48,113
心赏阳光盲人推拿,南岗区,教化广场,5.0,单人中式推拿,38,112
阳光欧娜,南岗区,征仪路/保健路,5.0,德国进口告别毛发单人套餐,38,110
泫美X.M韩式美妆,南岗区,秋林果戈里,5.0,单人韩式精致修眉+空气眉装眉型设计套餐,5.8,110
御尚堂养生会馆,南岗区,国际会展中心,4.8,单人中式经络调理1次,98,109
尚颜丽人美容工坊,南岗区,和兴路沿线,5.0,单人韵泽吕氏拔罐瘦身15次卡,290,108
桉泊尔女子美容养生SPA会馆（征仪路店）,南岗区,征仪路/保健路,5.0,单人面部5重水力SPA美肤套餐,29.8,107
健足斋,南岗区,文昌街,5.0,单人扬州修脚1次,20,107
桉泊尔女子美容养生SPA会馆（哈平路店）,南岗区,征仪路/保健路,5.0,单人面部5重水力SPA美肤套餐,29.8,107
千和若美,南岗区,省政府/龙塔,5.0,单人生肌之水套餐,29.8,103
秀域科技美容（军工店）,南岗区,船舶/军工,4.0,高科技生活美容单次体验课程,129,103
秀域科技美容（大众店）,南岗区,征仪路/保健路,4.5,高科技生活美容单次体验课程,129,103
秀域科技美容（恒运店）,南岗区,花园街,4.0,高科技生活美容单次体验课程,129,103
秀域科技美容（学府店）,南岗区,和兴路沿线,4.0,高科技生活美容单次体验课程,129,103
秀域科技美容（嵩山店）,南岗区,国际会展中心,4.1,高科技生活美容单次体验课程,129,103
冰颜韩式半永久纹绣美颜馆,南岗区,哈尔滨西站,4.7,眉形韩式粉雾式,880,95
骨愈堂经络理疗,南岗区,国际会展中心,4.1,单人拔罐套餐,9.8,94
清颜世家祛斑祛痘连锁,南岗区,哈尔滨西站,5.0,专业痘痘除净套餐,68,94
老王麻子按摩诊所,南岗区,花园街,4.9,单人推拿调理6选1,19.9,92
赛西子美容美睫连锁机构,南岗区,芦家街/宣化街,5.0,单人赛西子瑶浴spa套餐1份,68,92
薇薇安· 韩方科颜（花园店、珠江路店）,南岗区,花园街,4.8,痘肌护理单人套餐,38,92
鸿紫荆美容养生会馆,南岗区,和兴路沿线,4.4,单人保健套餐,19.9,91
佳妮美肤专业减肥,南岗区,南岗区,5.0,单人面部经络排毒提升紧致营养1次,19.8,91
豆豆博士专业祛痘连锁机构（学府路店）,南岗区,服装城/学府路,3.6,单人清洁肌肤套餐,18,88
豆豆博士专业祛痘连锁机构（果戈里大街店）,南岗区,果戈里/革新街,3.7,单人清洁肌肤套餐,18,88
青禾韩国皮肤管理,南岗区,哈尔滨西站,5.0,韩国超微气泡深层清洁补水套餐,298,84
长江盲人按摩院（南岗店）,南岗区,凯德广场,5.0,单人全身按摩,54,84
百会推拿按摩,南岗区,果戈里/革新街,5.0,单人全身按摩+烤电,46.8,83
储金柜足浴,南岗区,哈尔滨西站,5.0,单人尊尚浴足,139,81
清颜专业祛痘祛斑,南岗区,和兴路沿线,5.0,单人去黑头套餐,16.9,81
zx美容脱毛半永久工作室,南岗区,哈尔滨西站,5.0,双腋下冰点绝毛,16.8,81
润足堂足浴保健会馆,南岗区,国际会展中心,4.7,单人良子足浴+全身中式保健按摩+芳香开背+精油腹疗+采耳,128,80
足生堂,南岗区,哈尔滨西站,4.3,单人足道加经络按摩,88,78
美尔美乐美容院南岗（南岗店）,南岗区,芦家街/宣化街,5.0,单人限时抢购体验卡,1,78
女皇美容会所,南岗区,国际会展中心,4.5,单人面部补水套餐,19.8,76
若石足道,南岗区,省政府/龙塔,4.3,单人若石套餐+赠刮痧,138,75
德一堂社区养生连锁（中海雍景店）,南岗区,征仪路/保健路,4.7,单人全身推拿,109,73
艾米莉会馆,南岗区,秋林果戈里,5.0,单人腋下净肤,59.9,68
上优盲人按摩（秋林店）,南岗区,果戈里/革新街,5.0,单人项目5选1,33.8,68
上优盲人按摩（十字街店）,南岗区,芦家街/宣化街,5.0,单人项目5选1,33.8,68
悦佳人美容养生馆,南岗区,哈尔滨西站,5.0,单人刮痧拔罐套餐,9.9,65
可瑞莫依头疗养生会所,南岗区,香坊万达广场,5.0,单人体验茶麸姜疗养发,38,64
娇美肤韩式半永久定妆纹绣十年店,南岗区,省政府/龙塔,5.0,韩式美妆储值券,8.8,61
樱美人专业祛痘（汉广街店）,南岗区,和兴路沿线,4.1,单人面部基础护理套餐,9.9,61
易点通经络调理养生馆,南岗区,船舶/军工,5.0,单人刮痧1次+拨罐1次,20,58
华丽·志瘦身养生美业连锁（哈西店）,南岗区,哈尔滨西站,4.5,全身经络疏通放松套餐,88.8,57
王焕盲人按摩院,南岗区,花园街,4.6,单人全身按摩,65,57
新首选中式养生馆（秋林店）,南岗区,秋林果戈里,4.8,单人静养足道+颈肩按摩+足底拔罐+汗蒸,49,57
沐子艾足馆,南岗区,南岗区,5.0,单人刮痧/拔罐/走罐/采耳4选1,8.8,56
艾薇儿美甲美睫,南岗区,芦家街/宣化街,4.6,肩颈舒压1次,49.8,55
瑶芳清颜祛痘美容中心哈西店,南岗区,哈尔滨西站,4.6,单人痘肌护理,20,55
晟康堂传统修脚,南岗区,果戈里/革新街,5.0,单人修脚套餐1次,24.8,54
韩亿美容美体减肥中心,南岗区,秋林果戈里,4.6,单人面部净排松筋提拉紧致,19.9,53
苗方清颜祛痘中心（和兴店）,南岗区,和兴路沿线,3.5,单人专业深层补水（水氧活肤）,19.8,53
苗方清颜祛痘中心（花园店）,南岗区,花园街,3.5,单人专业深层补水（水氧活肤）,19.8,53
清馨皮肤管理中心,南岗区,国际会展中心,5.0,单人气泡清洁,37.77,52
荟草堂专业祛痘瘦身（开发区店）,南岗区,南岗区,4.6,单人鼻下温和净肤,1,52
New Face皮肤管理中心,南岗区,哈尔滨西站,4.5,超微小气泡皮肤管理,98,52
慈昕五行养生会馆,南岗区,花园街,5.0,单人藏罐瘦身套餐（3次）,9.9,51
伟伟盲人穴位按摩,南岗区,教化广场,4.6,单人全身保健套餐1小时,54,50
集品美客美慕体验中心,南岗区,花园街,5.0,单人私人定制美肌养生护理,58,49
杏林轩保健美容美体会馆,南岗区,果戈里/革新街,5.0,单人精油开背+刮痧拔罐单次体验,48.8,49
超龙美容美发连锁机构（文昌店）,南岗区,文昌街,5.0,单人专业肩颈脊背疏通按摩,9.9,47
上古妙春祛斑祛痘美容美体会所,南岗区,凯德广场,5.0,单人私人定制修眉+眉形设计套餐,1,46
榕林美容SPA,南岗区,南岗区,3.8,护理套餐2选1,129,46
馨格美颜SPA,南岗区,花园街,4.6,芳香精油养生按摩套餐,48,45
益康足浴养生馆,南岗区,和兴路沿线,5.0,单人拔罐/刮痧2选1,9.9,45
嫣指彩妆美甲美睫工作室,南岗区,文昌街,4.7,单人精致化妆+时尚造型,59.8,45
轩足堂推拿养生馆,南岗区,哈尔滨西站,4.3,单人足疗套餐,49.8,43
凯蒂美睫工作室,南岗区,凯德广场,5.0,体验单人头部经络调理,1,42
福康中医经络按摩,南岗区,国际会展中心,4.8,单人经络推拿套餐,28.8,42
乐享美容-专业经络拔罐减肥,南岗区,香坊万达广场,5.0,单人拔罐瘦身套餐,2,42
金铭美容会所,南岗区,国际会展中心,4.5,单人面部SPA+身体SPA套餐,49,42
静华舒养生会馆,南岗区,花园街,4.5,单人养生保健套餐2选1,38,41
上美造型,南岗区,服装城/学府路,5.0,单人五行经络拔罐,9.9,40
御筋堂按摩中心,南岗区,果戈里/革新街,4.8,局部推拿,29.8,38
艺美定妆皮肤健康管理中心,南岗区,秋林果戈里,5.0,单人肩颈+背部减压按摩套餐,39.9,38
Lynn-韩国半永久美妆私人定制,南岗区,果戈里/革新街,4.5,单人进口opt温和无毛,18,37
秀身阁美容美体机构,南岗区,和兴路沿线,5.0,单人面部补水套餐,19.9,36
美录美容瘦身馆,南岗区,和兴路沿线,5.0,单人藏罐瘦身体验套餐,28.8,35
ER美 名师半永久定妆纹绣,南岗区,芦家街/宣化街,5.0,小纹身,268,34
角色焕颜美容养生馆,南岗区,南岗区,4.8,吸痧拔罐,16.8,33
雅尚美甲美睫纹绣工作室,南岗区,凯德广场,5.0,单人修眉套餐,8.8,32
贝优缇美容养生会馆,南岗区,秋林果戈里,5.0,单人法式精致面护身体调理套餐,138,31
浚美汇美容养生会所（八店）,南岗区,哈尔滨西站,4.4,【超值特惠】超值精品五大项,168,30
浚美汇美容养生会所（南岗七店）,南岗区,香坊万达广场,4.0,【超值特惠】超值精品五大项,168,30
秀美佳美甲瘦身SPA,南岗区,服装城/学府路,5.0,单人金美人绿色健康瘦身（3次）体验套餐,9.9,29
美霖国际高科技美肤中心,南岗区,国际会展中心,4.6,单人面部深层补水套餐,38.8,29
婕雅嫁接睫毛养生会所,南岗区,果戈里/革新街,5.0,单人肌肤深层清洁套餐,59.9,28
藏竹瘦身养生馆,南岗区,花园街,4.9,单次瘦身套餐,9.9,28
帅典韩式半永久眉,南岗区,征仪路/保健路,4.3,单人韩式修眉,1,27
伊美国际瘦身美容SPA,南岗区,哈尔滨西站,3.8,单人艾灸养生套餐,18.8,27
scl美妆工作室,南岗区,国际会展中心,5.0,单人面部深层清洁套餐,98,25
聪悦美甲SPA会所,南岗区,哈尔滨西站,5.0,单人单色甲油胶套餐,12.9,12
竹雅轩减肥工作室,南岗区,凯德广场,5.0,单人肩颈舒压套餐,39.8,12
锦绣佳人祛痘美容美体会所,南岗区,南岗区,5.0,单人面部高级养护spa套餐,12.8,12
贺贺纹绣彩妆工作室,南岗区,果戈里/革新街,4.7,生活妆/晚宴妆/舞台妆三选一,28.8,11
尚典美肤半永久纹绣工作室,南岗区,哈尔滨西站,4.3,单人冰点绝毛,49.9,11
丽格生活馆,南岗区,国际会展中心,5.0,OPT冰点脱局部毛,58,11
爱手爱脚美甲美睫,南岗区,国际会展中心,3.6,韩国进口水貂毛睫毛嫁接,80,11
长江盲人按摩院（哈西店）,南岗区,哈尔滨西站,4.6,单人全身按摩,54,11
诗庭美体瘦身美容会馆,南岗区,芦家街/宣化街,4.6,肩颈、背部、腿部、经络调理,26,11
珈黛专业祛痘美容SPA会馆,南岗区,哈尔滨西站,4.7,单人专业痘肌护理,29.9,11
金手指老付盲人按摩院,南岗区,果戈里/革新街,3.5,单人按摩套餐,54,10
美岩美容美体工作室,南岗区,南岗区,4.5,单人肩颈疏通减压,19.8,10
amiea美学,南岗区,哈尔滨西站,4.7,单人单次精修眉毛+眉型设计,1,10
美晶美容会馆,南岗区,花园街,4.3,私人定制单人面部深层清洁/深储水课程,58,10
天乐美容美甲会所,南岗区,服装城/学府路,5.0,单人面部SPA补水套餐,26.9,10
纤媞雅姿美容瘦身工作室,南岗区,秋林果戈里,4.3,单人肩颈疏通减压,19.8,10
駺訦·Liangchen美甲馆,南岗区,哈尔滨西站,5.0,代金券,1,10
诺妍科技美容（哈尔滨世纪广场店）,南岗区,国际会展中心,5.0,德国菲瑞丝—水凝补水美白面部护理,69,10
小雨美甲,南岗区,征仪路/保健路,5.0,单人生活美妆,48.8,9
陈氏美容院,南岗区,南岗区,4.6,OPT冰点双腋下,16.8,9
美莲汇韩式半永久定妆（服装城店）,南岗区,服装城/学府路,4.9,环保无痕绒丝睫毛嫁接/韩式粉熏眉/OPT脱局部毛/修眉3选1,196,9
挚爱优方有机丽颜会所,南岗区,哈尔滨西站,3.7,单人面部刮痧套餐,48,9
指月轩足疗按摩艾灸养生馆（泰海店）,南岗区,国际会展中心,4.4,单人本草葫芦灸调理套餐,79,9
智美半永久定妆工作室,南岗区,国际会展中心,4.6,单人韩式美妆眉/美睫眼线体验套餐,490,9
芭丽九美,南岗区,国际会展中心,4.6,古方减尺瘦身,38,8
子熙 Nail Studio,南岗区,博物馆,5.0,单人蜜蜡精修眉毛,58,8
爱美阁,南岗区,果戈里/革新街,4.1,刮痧拔罐提套餐,9.9,8
涓熙经络生馆,南岗区,国际会展中心,3.5,单人按摩套餐一,49,8
韓美国际美容美体工作室,南岗区,凯德广场,5.0,单人袪黑头套餐,18.9,8
美录藏罐瘦身中心,南岗区,和兴路沿线,5.0,单人开背体验一次,38.8,8
金御堂健康养生馆（民益街店）,南岗区,南岗区,3.5,单人刮痧/拔罐2选1,10,8
脊柱调理养护中心,南岗区,哈尔滨西站,3.5,单人脊柱调理1次,29.9,8
韩函形象管理,南岗区,果戈里/革新街,5.0,单人韩式皮肤清洁套餐,19.8,8
思琦100%,南岗区,花园街,5.0,单人精修眉型设计,0.99,8
小弘美甲美睫半永久,南岗区,南岗区,5.0,单人艾灸调理套餐,29.8,7
康乐舒按摩推拿,南岗区,哈尔滨西站,3.5,单人芳香开背套餐,68,7
優雅美容美体养生会馆,南岗区,果戈里/革新街,3.9,单人優雅美容美体养生会馆面部护理,55.8,7
国医堂理疗中心,南岗区,国际会展中心,4.4,单人局部推拿套餐,64,7
金龙凤纹绣工作室,南岗区,凯德广场,4.9,单人面部深层补水美白,18.8,7
云汐nail日式美甲美睫沙龙（哈西店）,南岗区,哈尔滨西站,5.0,单人蜜蜡净肤,118,7
薇朵专业半永久工作室,南岗区,凯德广场,5.0,单人精修眉毛,5.8,7
大美丽藏药竹罐减肥,南岗区,南岗区,4.7,大美丽暖宫热敷调理瘦身套餐,9.9,6
美佳韩式半永久私人订制,南岗区,服装城/学府路,3.5,韩式美妆眉型设计（线条/丝雾/仿真）,1,6
成尚美容养生会馆,南岗区,哈尔滨西站,5.0,舒缓静肤全身SPA,98,6
贺赫眉眼唇纹绣艺术馆,南岗区,和兴路沿线,4.0,单人韩式美妆-魅惑眼线,68,6
大韩贵族美颜馆,南岗区,哈尔滨西站,3.9,单人控油祛.痘套餐,29.8,6
格莱美美容瘦身,南岗区,南岗区,4.0,单人面部芳香水疗,8.8,6
绿瘦美学馆,南岗区,凯德广场,4.6,单人360美颜套餐,68,6
洛薇美甲休闲会所,南岗区,哈尔滨西站,5.0,单人魔灸瘦单次体验,18.8,6
宝印瘦身纹绣工作室,南岗区,和兴路沿线,5.0,单人韩式美妆+精修眉型,100,6
美善美妆馆,南岗区,南岗区,5.0,冰点无痛脱局部毛,8.9,5
百年吴越祛痘真专家,南岗区,服装城/学府路,5.0,单人亮肤莹润深层补水套餐,19.9,4
钰宇美容养生馆,南岗区,南岗区,4.7,单人瘦身套餐,1380,4
酵素沙疗阁,南岗区,国际会展中心,3.5,单人酵素浴体验,68,4
BARBER发型工作室,南岗区,服装城/学府路,5.0,单人素颜美妆储值卡,19.8,4
溪琳·Skin半永久韩国皮肤管理,南岗区,国际会展中心,4.6,单人韩国皮肤科超微小气泡深层清洁,99,4
花漾美甲美妆,南岗区,哈尔滨西站,4.7,单人生活妆体验一次,29,4
苗芝堂专业祛痘（学府店）,南岗区,服装城/学府路,3.9,单人祛T区黑鼻头.深度水疗.面部祛红3选1,28.8,4
蝶美美甲美睫半永久,南岗区,秋林果戈里,4.4,单人韩式美妆眼线（只限每天前3名）,99,3
俊容靓美容养生会馆,南岗区,省政府/龙塔,4.4,单人超值补水体验套餐,38,3
新颜韩式定妆美肤馆,南岗区,哈尔滨西站,4.2,水氧洁肤,10,3
健康瘦美塑连锁机构,南岗区,凯德广场,4.2,单人尊享汉方焕白面部护理2次,9.8,3
韩医国际焕颜机构,南岗区,征仪路/保健路,3.5,韩医国际焕颜机构体验卡,28,3
善德康美容美体养生会所,南岗区,南岗区,4.3,项目七,20,1
优雅娜彩雕韩式美妆美睫会馆,南岗区,秋林果戈里,5.0,单人祛痦子套餐,5,1
丽影减肥,南岗区,南岗区,4.7,瘦身单次体验,100,1
韩魅素颜管理中心,南岗区,果戈里/革新街,5.0,单人进口色料美睫眼线套餐,498,1
风云专祛痘（哈西店）,南岗区,哈尔滨西站,3.9,单人美肌/护眼/按摩套餐,39.8,1
和谐足道按摩健康馆,南岗区,省政府/龙塔,3.5,还本扶阳功陪练助理,158,1
大波足道馆,南岗区,国际会展中心,3.5,特色足底保健套餐,38.8,1
A1-like~fashio美发美妆沙龙（师大店）,南岗区,凯德广场,5.0,单人女神裸妆,98,1
驻颜美容,南岗区,国际会展中心,4.6,单人酵素浴净排一次,49.9,1
老标榜美容美体spa会馆,南岗区,船舶/军工,4.3,身体调理（部位任选其一）,9.8,1
依妮美业美容馆,南岗区,凯德广场,3.5,注氧魔具水光,38,1
冰姿瘦身美颜养生馆,南岗区,服装城/学府路,4.6,单人完美T区黑头净排套餐,26,1
轻奢工作室,南岗区,哈尔滨西站,4.4,单人水精灵补水豪华套餐,39.9,1
佰尚美容瘦身会馆,南岗区,文昌街,4.5,单人美睫眼线/美妆眉2选1,368,1
俊亦刺青纹身韩式半永久纹绣,南岗区,凯德广场,4.7,韩式双眼皮贴,10,1
足生缘足浴馆,南岗区,果戈里/革新街,3.5,单人松骨60分钟,83,1
Miss 白形象订制,南岗区,船舶/军工,3.5,精修眉毛套餐,0.5,0
蕙心美容spa馆,南岗区,和兴路沿线,4.2,蕙心美容SPA馆嫁接睫毛,380,0
津琳阁养生会馆（闽江店）,南岗区,国际会展中心,3.5,单人面部套餐,88,0
百年吴越专业祛痘祛斑机构,南岗区,省政府/龙塔,3.5,单人美容套餐3选1,28.8,0
名角美容,南岗区,李范五花园,3.5,单人E光无痛脱.毛,46,0
Nicolas美甲会社,南岗区,服装城/学府路,4.7,新娘跟妆,1288,0
魅钰美甲美睫私人定制,南岗区,秋林果戈里,5.0,单人OPT设备冰点无痛净肤单次体验,58,0
同秀缘中医科技养生馆,南岗区,国际会展中心,3.5,单人慢性咽喉炎鼻炎综合调理体验套餐,88,0
非主流,南岗区,南岗区,4.1,拔罐手法,38,0
尚雅美容瘦身会馆,南岗区,秋林果戈里,4.6,单人全身通经络10次,480,0
一绣倾国美容院,南岗区,凯德广场,3.5,艾灸单次体验,18.8,0
瘦美人减肥美容美睫纹绣（瘦美人）,南岗区,船舶/军工,3.9,单人面部微雕1次,88,0
鑫汇皮肤健康管理中心,南岗区,哈尔滨西站,5.0,炭爆娃娃,98,0
涵溢美甲美睫生活馆,南岗区,国际会展中心,3.9,单人养生套餐,68,0
张玉珊修身堂,南岗区,香坊万达广场,3.5,单人水润肌肤护理套餐,98,0
媚水丽人MSLR美甲,南岗区,南岗区,4.8,单人新娘早妆,680,0
iu美颜工作室,南岗区,哈尔滨西站,4.2,单人韩式皮肤深层清洁,19.9,0
炫魅空间工作室,南岗区,哈尔滨西站,4.3,吸黑头毛孔收细魔法套餐,88,0
德利美甲美睫,南岗区,果戈里/革新街,5.0,素颜睫毛线,380,0
莎琳养生会馆,南岗区,国际会展中心,3.5,单人全身养生套餐,88,0
薇笑美妆馆,南岗区,哈尔滨西站,4.8,蜜蜡净肤套餐,58,0
LL美甲美妆纹身工作室,南岗区,秋林果戈里,4.5,单人精致小图刺青,188,0
纤雨美容院,南岗区,秋林果戈里,3.5,单人超自然仿真貂毛嫁接,69,0
圣指美甲美妆,南岗区,服装城/学府路,5.0,韩式美妆眼线,188,0
小七美甲美睫,南岗区,服装城/学府路,5.0,单人美瞳线套餐,177,0
艾薇儿SPA,南岗区,芦家街/宣化街,4.0,四层补水面部护理,118,0
魅丽会美甲beautydating（凯德广场学府店）,南岗区,凯德广场,3.2,夏季头等大事：温和脱毛,118,0
丽尚国际SPA养生美发会馆,南岗区,凯德广场,4.1,3D蚕丝蛋白睫毛,168,0
东方丽人美甲,南岗区,香坊万达广场,3.7,单人水玲珑套餐,39.8,0
Hedy house 眉吧（红博店）,南岗区,国际会展中心,4.1,单人韩式美瞳线,880,0
牛氏盲人按摩,南岗区,国际会展中心,3.0,全身推拿套餐,40,0
汇盈铭绣堂,南岗区,秋林果戈里,4.0,单人韩式半.永.久润.唇套餐,19.8,0
朋朋修脚（抚顺街店）,道里区,新阳路,4.0,单人足部护理套餐,33.9,15618
朋朋修脚（安国街店）,道里区,新阳路,4.0,单人足部护理套餐,33.9,15618
