商家,区域,商圈,星级,服务,价格,销量
欢乐迪量贩式KTV,南岗区,芦家街/宣化街,5.0,阳光场7小时/黄金场3小时/午夜场5小时欢唱+套餐A/B/C,58,1663
梦之声时尚ktv,南岗区,芦家街/宣化街,4.2,梦之声时尚KTV阳光场、黄金场、午夜场套餐,58,1355
天籁商K,南岗区,教化广场,4.5,黄金场套餐,38.8,1316
依呀呀量贩式KTV（果戈里店）,南岗区,果戈里/革新街,5.0,阳光场3小时欢唱/午夜场6小时欢唱+酒水小食套餐,29.8,1154
莫斯科量贩式KTV,南岗区,花园街,5.0,全天通用 3小时欢唱+经典包房酒水套餐A,99,874
迪拜哈利法酒吧KTV,南岗区,船舶/军工,5.0,阳光场/午夜场6小时欢唱+酒水小食套餐,19,724
巴提雅量贩式KTV,南岗区,省政府/龙塔,5.0,黄金场 小包3小时欢唱+套餐A,129,518
樱木花道交友演艺KTV（总店）,南岗区,服装城/学府路,4.9,黄金场2小时欢唱+套餐,50,414
小唐会ktv,南岗区,服装城/学府路,4.9,阳光场小包3小时欢唱+套餐,29.8,399
海洋音乐录音棚（婚礼微电影）,南岗区,和兴路沿线,5.0,专业明星棚单人单曲录制,138,114
月亮湾KTV,南岗区,和兴路沿线,3.9,阳光场欢唱3小时券,29.8,44
名模量贩式KTV旗舰店,南岗区,和兴路沿线,5.0,中包3小时欢唱+套餐B,198,22
福吉KTV,南岗区,南岗区,3.9,黄金场,99,9
友情缘量贩式KTV,南岗区,芦家街/宣化街,3.0,阳光场 大包 3小时欢唱+套餐B,39.8,2
酷姿凯迪主题量贩KTV,道里区,新阳路,5.0,阳光午夜场2选1,29.8,29326
K歌一下主题量贩式KTV,道里区,中央大街索菲亚广场,4.7,阳光场任选3小时欢唱+小食套餐,29.9,11814
麦克风量贩式KTV（新阳路店）,道里区,新阳路,5.0,阳光场3小时/午夜场5小时欢唱+套餐A,29.8,8480
爆米花量贩式KTV（顾乡店）,道里区,顾乡,5.0,阳光场3小时欢唱套餐A/B/C,29.8,8328
爆米花量贩式KTV（中央大街店）,道里区,中央大街索菲亚广场,5.0,阳光场/黄金场3小时欢唱套餐 午夜场6小时欢唱套餐,48.8,8187
时尚量贩式KTV（贸易中心店）,道里区,爱建社区,5.0,11:00-18:00阳光场3小时/午夜场7小时欢唱,29.8,8137
快乐迪KTV（安发店）,道里区,新阳路,5.0,阳光场/午夜场2选1包段欢唱,29.8,4077
依呀呀量贩式KTV（爱建店）,道里区,爱建社区,5.0,阳光场3小时欢唱/午夜场6小时欢唱+酒水小食套餐,29.8,2789
k米量贩式ktv,道里区,群力地区,5.0,周一至周日欢唱3小时+食品套餐,99,1810
好声音音乐酒吧KTV,道里区,新阳路,4.7,全天时段3选1欢唱套餐,29.8,1620
维也纳ktv,道里区,中央大街索菲亚广场,5.0,全天任选3小时欢唱+超值畅饮套餐,88,906
依呀呀量贩式KTV（新阳店）,道里区,新阳路,5.0,阳光场3小时欢唱/午夜场6小时欢唱+酒水小食套餐,29.8,794
去大理量贩式ktv,道里区,新阳路,4.1,黄金场欢唱3小时,38.8,628
星天大道ktv,道里区,中央大街索菲亚广场,5.0,小包/中包3小时欢唱酒水套餐,98,311
猴子音乐工作室-CC MonKey录音棚,道里区,中央大街索菲亚广场,5.0,标准级单人单曲录制,148,208
夜上海KTV,道里区,新阳路,5.0,欢唱畅饮套餐,118,191
罗拉量贩式KTV,道里区,群力地区,4.6,中包欢唱2小时+酒水套餐,98,187
漫乐光传媒录音棚,道里区,新阳路,4.4,单曲翻唱套餐,108,143
新靓点KTV,道里区,建国公园,3.9,黄金场欢唱2小时酒水套餐,79,126
第六大道ktv,道里区,群力地区,3.8,欢唱套餐,39.8,109
乐潮量贩KTV（乐松店）,香坊区,乐松广场,5.0,阳光场 4小时欢唱+套餐B,29.8,19865
爆米花量贩式KTV（香坊店）,香坊区,香坊大街/通乡街,4.6,阳光场/午夜场欢唱2选1+酒水小食套餐,29.8,10250
布拉格KTV,香坊区,东北农业大学,4.4,阳光场欢唱3小时,29.8,9209
棒棒糖量贩式KTV（农大店）,香坊区,东北农业大学,4.9,周一至周日黄金场欢唱2小时,59.8,5175
九鼎慢摇吧KTV,香坊区,东北农业大学,4.4,黄金场2小时欢唱券,29.8,1691
回音点量贩式KTV（红旗大街店）,香坊区,国际会展中心/香坊万达广场,5.0,黄金场18:00-00:00大中小包任选2小时套餐,99.9,1632
回音点量贩式ktv（乐松店）,香坊区,乐松广场,5.0,10:00-18:00欢唱8小时+食品套餐,49.9,1567
缔五季娱乐会所,香坊区,三大动力/三合路,4.3,黄金场欢唱3小时券+酒水套餐,128,521
茉莉会量贩式KTV,香坊区,乐松广场,3.8,小包阳光场5小时欢唱套餐,39.9,359
名模量贩式KTV（通天店）,香坊区,安埠商厦/果园街,4.0,欢唱套餐,29.8,74
名模娱乐会所（安埠店）,香坊区,安埠商厦/果园街,4.1,欢唱套餐,29.8,74
欧漫斯特娱乐城KTV,阿城区,阿城区,5.0,10小时欢唱+酒水套餐,78,2185
广寒楼,阿城区,阿城区,5.0,下午档3小时欢唱,21.8,1983
爆米花量贩式KTV（阿城店）,阿城区,阿城区,5.0,小包 3小时欢唱+套餐A,59,523
唱吧量贩式KTV,阿城区,阿城区,4.1,阳光场3小时欢唱,18.8,269
夜百度KTV,阿城区,阿城区,4.9,周一至周日欢唱3小时,15.8,133
情缘练歌厅,阿城区,阿城区,4.4,49.8,49.8,17
乐时尚量贩式KTV,松北区,哈尔滨商业大学,4.7,阳光场3小时欢唱,29.8,8434
龙唐会量贩式ktv,松北区,松北区,4.8,黄金场欢唱3小时+饮品小食套餐,68.8,1019
百帝龙量贩KTV,松北区,世茂大道,4.7,黄金场小包3小时欢唱+超市自选,56.9,352
棒棒糖量贩式KTV（商大北店）,松北区,松北区,5.0,周一至周日黄金场欢唱2小时+食品套餐,59.8,140
凯宾之夜ktv,松北区,松北区,5.0,全天任意时段场欢唱2小时+酒水套餐,98,136
棒棒糖量贩式KTV（商大南店）,松北区,松北区,4.9,周一至周四阳光场欢唱2小时,29.8,34
