商家,区域,商圈,星级,服务,价格,销量
My Hair造型,历下区,世茂国际广场,5.0,单人资深设计师洗剪吹1次,38,1441
飞剪坊,历下区,历下区,4.7,精剪造型套餐,15,1403
格美造型（尚妍社万豪店）,历下区,山师东路,5.0,单人优品烫/染/直套餐3选1,138,1341
花房主题造型沙龙,历下区,世茂国际广场,5.0,【创意总监】提案设计+精致裁剪+定制造型,58,1331
尚宣Hair Style品质店（全国连锁）,历下区,齐鲁软件园,5.0,单人洗吹剪专业造型套餐,22.9,1296
焦点造型（力高店）,历下区,历下区,5.0,单人洗剪吹1次,17.9,1272
安妮·海瑟薇,历下区,解放路,5.0,精剪,39.9,1174
千姿美容美发会所,历下区,奥体中心,5.0,超值单人洗剪吹造型,29.9,1109
安東尼品质沙龙（文化西路店）,历下区,文化东/西路,5.0,单人安東尼品质沙龙超值洗剪吹,25,932
MJ.Top salon 名剪造型,历下区,高新会展中心,5.0,单人设计师洗剪吹套餐,28,915
涅槃高端私属美发艺术沙龙,历下区,解放路,5.0,单人欧莱雅探索水润时尚烫发1次,158,865
神筆马良形象美学主场,历下区,解放路,5.0,单人女士专享剪发体验1次,2,803
尚古造型（高新银座店）,历下区,高新会展中心,5.0,单人首席设计师洗剪吹1次,29.9,794
皇世barbershop造型,历下区,历下区,5.0,单人洗吹套餐,19.8,732
心悦坊美发沙龙（县西巷店）,历下区,大明湖,5.0,单人洗剪吹套餐,32,666
凡星专属发型设计工作室,历下区,泺源大街,5.0,凡星专属造型无痕接发单人套餐,980,611
帝恩美学（资生堂华强店）,历下区,历下区,5.0,单人施华蔻烫+染套餐,736,584
MR 私人定制,历下区,山大南/北路,5.0,(资深设计师）单人洗剪吹,22.8,546
施华蔻美发连锁（王舍人店）,历下区,高新万达广场,5.0,单人施华蔻烫染拉直三选一,208,510
施华蔻美发连锁（历山名郡店）,历下区,文化东/西路,5.0,单人施华蔻烫染拉直三选一,208,510
D·A造型（高新万达店）,历下区,高新会展中心,5.0,高级发型师精剪1次,26.9,499
GT资生堂,历下区,恒隆广场,5.0,单人技术总监剪发一次,170,494
美尚俪人（和平路店）,历下区,解放路,3.8,单人剪发1次,19.8,490
美尚俪人（山师东路）,历下区,山师东路,5.0,单人剪发1次,19.8,490
梵世私人定制美业,历下区,文化东/西路,4.5,洗剪造型,19.9,432
HAIR-CORNER发型设计工作室（高新万达店）,历下区,历下区,5.0,单人首席洗剪吹造型单次,49.9,427
阿楚精剪坊（佛山街店）,历下区,佛山街,4.7,【阿楚】高端洗剪吹1次,148,424
匠心发型工作室,历下区,世茂国际广场,5.0,单人洗剪吹1次,29.9,421
米路造型MILU STUDIO,历下区,高新万达广场,5.0,单人洗剪吹一次,37,406
乔致轩影视发型,历下区,燕山地区,5.0,单人洗剪吹1次,25,375
改头换面美发连锁（山大路店）,历下区,山大南/北路,5.0,单人烫/染/拉直5选1套餐,158,357
Dm潮牌工作室,历下区,世茂国际广场,5.0,单人总监洗剪吹套餐1次,29.9,331
FJ品质美发,历下区,恒隆广场,5.0,技术总监单人裁剪套餐,30,322
发匠精致美发沙龙,历下区,世茂国际广场,5.0,技术总监单人裁剪套餐,30,322
星期八美发工作室,历下区,奥体中心,5.0,单人店长洗剪吹套餐,30,318
菲尔造型（世茂国际广场店）,历下区,世茂国际广场,5.0,单人总监剪发,38,306
菲尔造型（恒隆广场店）,历下区,恒隆广场,5.0,单人总监剪发,38,306
花之都美发时尚传播,历下区,山大南/北路,5.0,单人洗剪吹套餐1次,30,296
V-Style（V-时尚）私属发型定制,历下区,高新万达广场,5.0,首席洗剪吹造型套餐,29.8,296
本色造型美发美甲美睫,历下区,恒隆广场,5.0,单人洗剪吹造型套餐,38,283
丝域养发（黄金99店）,历下区,历下区,4.0,丝域头部香薰spa,69,274
丝域养发馆（和平路店）,历下区,解放路,4.0,丝域头部香薰spa,69,274
丝域养发馆（银座花园店）,历下区,历下区,4.0,丝域头部香薰spa,69,274
丝域养发馆（千佛山店）,历下区,文化东/西路,4.0,丝域头部香薰spa,69,274
丝域养发馆（巴黎花园店）,历下区,大明湖,4.6,丝域头部香薰spa,69,274
丝域养发馆（通心堂店）,历下区,高新会展中心,4.8,丝域头部香薰spa,69,274
丝域养发馆（海尔绿城店）,历下区,历下区,4.0,丝域头部香薰spa,69,274
亮姿美（窑头店）,历下区,窑头路,3.8,单人烫染套餐,668,271
k-vogue 发型文化（C-PARK商场店）,历下区,文化东/西路,5.0,单人洗剪吹套餐,68,246
CC style形象沙龙,历下区,恒隆广场,5.0,单人资深设计师剪发,50,237
宝丝造型（东门店）,历下区,山大南/北路,5.0,单人剪发+造型套餐,19.8,226
尚格造型Hair Style品质店（全国连锁）,历下区,历下区,5.0,单人专业设计师精品洗剪吹造型套餐一次,23.5,225
张先生造型研修工作室,历下区,奥体中心,5.0,单人设计剪裁体验,29.9,209
东方名剪,历下区,恒隆广场,4.6,东方名剪,28.8,204
芒果造型,历下区,文化东/西路,4.7,单人资深设计师,23.9,203
mod's hair（高新店）,历下区,高新会展中心,5.0,单人高级设计师剪发,38,198
秀丝坊,历下区,文化东/西路,5.0,单人洗剪吹造型套餐,39.9,197
皓桦国际,历下区,山大南/北路,4.7,单人洗剪吹造型套餐,20,185
flowery私人订制工作室,历下区,解放路,5.0,单人Leo老师私人一对一烫发染发拉直3选1,258,166
CrazyHair美发沙龙（疯狂的头发）,历下区,恒隆广场,5.0,总监洗剪吹+造型套餐,29.9,166
青丝贝贝,历下区,山大南/北路,4.4,单人洗剪吹一次,17.8,160
鑫造型美发沙龙,历下区,解放路,5.0,单人高级发型师精剪套餐1次,19.9,124
JS HAIR STUDIO 角色造型（高新万达店）,历下区,高新会展中心,5.0,单人首席洗剪吹,29.9,122
猫女人MS发型设计,历下区,佛山街,5.0,首席设计师洗剪吹套餐,28.8,115
非凡造型,历下区,山大南/北路,5.0,单人发型设计师剪发加,22,108
卡柏·造型,历下区,世茂国际广场,5.0,资深设计师单次剪发,19.8,106
MS造型护肤美甲馆（高新万达店）,历下区,高新会展中心,3.9,单人资深设计师剪发,25.8,91
M-one形象设计,历下区,高新会展中心,5.0,单人柔护烫/染2选1,299,89
发e社-阿涛美发工作室（华强新店）,历下区,解放路,5.0,阿涛私人一对一精剪套餐,29.9,84
纤手美发造型旗舰店（泺源大街店）,历下区,泺源大街,4.0,单人剪发造型,29.8,75
吉飞专业烫染机构,历下区,大明湖,3.7,技师剪发套餐,18.9,70
慕星造型（万达广场店）,历下区,高新会展中心,5.0,单人总监洗剪吹造型套餐,29.8,67
艺峰美发工作室,历下区,文化东/西路,5.0,单人私人订制洗剪吹单次,39.9,66
崇熙C·XI私人定制（高新万达店）,历下区,高新万达广场,5.0,C·XI美奇丝烫/染2选1,128,62
阿哲造型（崇华路店）,历下区,历下区,5.0,单人高级发型师洗剪吹,14.8,57
朗诺美发造型工作室,历下区,泺源大街,4.4,单人洗剪吹,46,51
元色彩毛发健康会所,历下区,文化东/西路,4.5,功效洗发,35,43
星逸造型,历下区,大明湖,4.4,洗剪吹套餐,25,35
芭莎廊（泉城广场店）,历下区,泺源大街,3.8,施华蔻系列烫/染2选1,158,31
欧蔓造型,历下区,历下区,3.9,单人精剪造型,25.8,27
狄一发艺社,历下区,泉城广场,4.4,单人风格定性设计+修剪单次,128,27
龙南国际美发沙龙,历下区,山师东路,4.8,单人发型设计+洗剪吹套餐,30,24
济南漂亮宝贝发型艺术（朝山街店）,历下区,朝山街,4.0,单人高级发型导师剪发、造型一次,68,21
斯图古造型,历下区,历下区,5.0,洗剪吹套餐,24,20
卡迪堡造型连锁沙龙（历山路店）,历下区,解放路,3.8,单人女士专享设计师剪发1次,19.8,19
哈佛造型（历下店）,历下区,文化东/西路,4.8,哈佛造型美发烫染套餐,138,15
卓越经典美发（万豪国际店）,历下区,山师东路,3.9,单人首席发型师剪发1次,22,15
花漾美甲·美睫·韩式半永久（汇隆广场头彩店）,历下区,历下区,5.0,单人精致编发/盘发一次,5.9,12
TONI&GUY;（恒隆广场店）,历下区,恒隆广场,5.0,设计师剪发＋巴黎卡诗头皮舒缓按摩＋造型,360,10
名宿.私语美发沙龙,历下区,文化东/西路,4.0,单人名宿十年名师设计剪套餐,58,8
台湾essence·本质文化造型团队（台湾本质）,历下区,佛山街,4.5,#烫发#单人温塑烫礼包,999,8
禾美半永久定妝,历下区,高新会展中心,4.9,单人编发1次,9.9,6
尚古造型（朝山街店）,历下区,朝山街,5.0,单人莫磊教育总监剪发套餐1次,88,0
美尚美发中心（1店）,历下区,解放路,3.8,单人烫染套餐1次,178,0
佑米造型（山水大润发精品街店）,市中区,济大/会展中心,5.0,丽人狂欢节-欧莱雅烫/染二选一,228,310626
佛伦斯私人定制烫染名店（万达凯悦店）,市中区,万达广场,5.0,美芝品系列单人美发套餐,168,143259
欧莱雅私人定制（济南万达店）,市中区,万达广场,5.0,单人洗剪吹/护理套餐2选1,39,101034
摩登时尚独品造型店,市中区,万达广场,4.8,【品质优选】设计师定制裁剪,29.8,23679
艺境造型（济南万达广场店）,市中区,万达广场,4.2,单人施华蔻烫/染/直C套餐,208,20695
摩登时尚（万达店）,市中区,万达广场,4.2,【首次体验】烫染三选一,128,19725
丝域养发馆（济南伟东店）,市中区,伟东新都,4.2,玫瑰香薰spa+水润头皮护理,88,10637
亮姿美（振华商场店）,市中区,万达广场,4.4,单人烫发/染发2选1,399,6017
亮姿美（贵和店）,市中区,鲁能领秀城贵和,3.9,单人烫发/染发2选1,399,6017
尚潮创美（贵和店）,市中区,鲁能领秀城贵和,5.0,单人洗剪吹套餐,38,4512
尚潮创美（领秀城统一银座店）,市中区,鲁能领秀城贵和,5.0,单人洗剪吹套餐,38,4512
尚潮创美（舜耕店）,市中区,伟东新都,5.0,单人洗剪吹套餐,38,4512
阿双阿月美发（精致店）,市中区,万达广场,5.0,资深设计师剪发造型套餐（单人）,45,4186
秀造型（精品店）,市中区,八一银座,5.0,单人设计师定制裁剪,35,2890
美宣造型（经四路店）,市中区,万达广场,5.0,单人资深发型师洗剪吹1次,29.9,2709
美宣造型（山水大润发店）,市中区,济大/会展中心,4.5,单人资深发型师洗剪吹1次,29.9,2709
美宣造型（领秀城店）,市中区,鲁能领秀城贵和,5.0,单人资深发型师洗剪吹1次,29.9,2709
VT we together（万达店）,市中区,万达广场,5.0,单人首席洗剪吹造型套餐,30,2609
创美发型工作室,市中区,万达广场,5.0,单人剪发套餐,20,2420
亮姿美（阳光新路店）,市中区,阳光新路,3.0,单人烫染套餐,221,2387
飘丝坊（经四路人民商场店）,市中区,市中区,5.0,魔力洗剪吹（单人）,29.9,1824
美宣造型（伟东新都店）,市中区,伟东新都,5.0,单人高级发型师洗剪吹1次,39.9,1587
吉米造型,市中区,绿地中心,5.0,单人洗剪吹套餐1次,49.8,1051
阿杰名师路烫染连锁二部,市中区,济大/会展中心,5.0,单人剪发套餐,16.8,998
沙龙时刻形象美学（万达店）,市中区,万达广场,5.0,欧莱雅时尚金领染/烫+护理套餐,198,967
皇族国际,市中区,伟东新都,5.0,单人洗剪吹套餐,19.9,937
品秀造型（原阿松维纳斯发型）,市中区,万达广场,4.4,单人剪发套餐,29.8,866
杰然时尚烫染会所,市中区,中华小吃城,5.0,单人艺术总监洗剪吹套餐,19.8,835
名古造型,市中区,中海环宇城,5.0,单人品质剪发,35,704
凡星专属发型设计工作室（万达店）,市中区,万达广场,5.0,单人凡星造型圣维娜热烫/ 染发2选1,198,671
施华蔻美发连锁（万达店）,市中区,万达广场,5.0,单人施华蔻烫染拉直三选一,208,510
雅诗美尚（山水大润发店）,市中区,济大/会展中心,5.0,单人剪发1次,19.8,490
素颜传奇,市中区,万达广场,5.0,单人洗剪吹造型套餐,28.9,462
MARUI日系造型,市中区,绿地中心,5.0,高级设计师单人剪发套餐,49.9,440
锋尚美容美发沙龙,市中区,八一银座,3.9,单人洗剪吹1次,33,352
丝域养发馆,市中区,阳光新路,4.0,丝域头部香薰spa,69,274
丝域养发馆（祥泰广场店）,市中区,市中区,3.5,丝域头部香薰spa,69,274
尚造型,市中区,济大/会展中心,5.0,发型师单人精剪,26,273
亮姿美（尚品店）,市中区,中海环宇城,3.8,单人烫染套餐,668,271
诺漫帝（八里洼路店）,市中区,伟东新都,4.5,单人洗剪吹造型套餐,26,268
悦美发艺术沙龙,市中区,中海环宇城,4.2,单人洗剪吹+营养+热烫+染套餐,208,260
阿双阿月美发（万达广场总店）,市中区,万达广场,4.7,单人资深设计师剪发1次（女士专享）,39.9,238
SOHO发型设计沙龙,市中区,中海环宇城,5.0,单人总监设计剪发套餐,46.8,233
美界造型（安澜北路店）,市中区,市中区,5.0,单人美发套餐,12.8,227
清沐造型,市中区,中海环宇城,5.0,单人精剪造型套餐 新店特惠,19.9,214
东尚造型（舜耕店）,市中区,济大/会展中心,5.0,单人洗剪吹造型1次,25,181
哈佛造型沙龙,市中区,伟东新都,5.0,单人次洗剪吹,39.9,179
美格造型,市中区,万达广场,5.0,时尚染/烫2选1,97,114
丝美造型,市中区,市中区,5.0,单人设计师洗剪吹套餐1次,30,95
MS造型护肤美甲馆（振华店）,市中区,万达广场,4.9,单人资深设计师剪发,25.8,91
伊美宣专业染烫,市中区,伟东新都,4.8,单人烫/染/拉直3选1,90,84
领秀AT艺术美发沙龙,市中区,中海环宇城,4.2,单人资深设计师洗剪吹1次,29.9,75
独品造型工作室,市中区,体育中心,4.7,单人洗剪吹1次,29.8,51
喜欢你发型连锁,市中区,阳光新路,5.0,洗剪吹1次,19.8,45
伊莎美容美发店,市中区,济大/会展中心,4.1,单人洗剪吹1次,25,34
东尼造型,市中区,济大/会展中心,4.4,单人美发套餐,99,33
言型美美发沙龙,市中区,济大/会展中心,4.4,单人洗剪吹1次,15.8,32
富强发缘美发沙龙,市中区,万达广场,4.2,单人高级发型师精剪剪发1次,19.9,32
卡迪堡造型连锁沙龙（万达广场店）,市中区,万达广场,3.5,单人首席设计师剪发体验,45,19
I DO定制工作室,市中区,市中区,5.0,单人I Do韩式唯美编发整体造型,9.9,12
西唯造型（万达广场店）,市中区,万达广场,3.5,单人烫染直4选1+洗剪吹+护理套餐,268,7
秀丝佳缘,市中区,济大/会展中心,5.0,烫染二选一,68,5
私人订制影视造型,市中区,青龙小区,4.0,单人烫/染套餐2选1,58,5
靓丽造型专业烫染店,市中区,伟东新都,4.4,靓丽造型烫染套餐,228,3
麦迪造型,市中区,大观园,4.5,染/烫/拉直3选2,318,2
丝丝美,市中区,济大/会展中心,3.5,单人烫发套餐,60,2
美尚造型（银座店）,市中区,中海环宇城,4.5,欧莱雅美发护理套餐,100,1
美尚造型（领秀城店）,市中区,鲁能领秀城贵和,4.5,欧莱雅美发护理套餐,100,1
艺时尚形象设计工作室,市中区,万达广场,4.2,美发护理套餐,168,1
雅典造型（万寿路店）,市中区,伟东新都,5.0,单人雅典造型烫发,128,1
美尚造型（伟东新都店）,市中区,伟东新都,4.5,欧莱雅美发护理套餐,100,1
美尚造型（阳光舜城店）,市中区,伟东新都,4.7,欧莱雅美发护理套餐,100,1
美尚造型（八一店）,市中区,中华小吃城,4.0,欧莱雅美发护理套餐,100,1
尚古造型（绿地中心店）,市中区,绿地中心,3.5,单人莫磊教育总监剪发套餐1次,88,0
尚古造型（银座商城玉函店）,市中区,体育中心,4.0,单人莫磊教育总监剪发套餐1次,88,0
富丽斯造型,市中区,万达广场,4.1,单人洗剪吹加护理,58,0
佛伦斯私人订制烫染国际连锁（洪楼店）,历城区,洪家楼,5.0,美芝品系列单人美发套餐,168,143259
欧莱雅私人定制美发连锁（济南洪家楼店）,历城区,洪家楼,5.0,单人洗剪吹/护理套餐2选1,39,101034
88潮牌美发连锁（海尚店）,历城区,山大路,5.0,单人洗剪吹,38.8,20213
改头换面美发连锁（华能路店）,历城区,华龙路沿线,5.0,洗剪吹套餐,22.8,4466
改头换面美发连锁（东城苏苑店）,历城区,历城区,4.7,洗剪吹套餐,22.8,4466
米琳造型（洪家楼店】）,历城区,洪家楼,5.0,单人欧莱雅美奇丝系列烫/染套餐,148,4264
米琳造型（山大路店）,历城区,历城区,5.0,单人欧莱雅美奇丝系列烫/染套餐,148,4264
美宣造型（洪家楼银座店）,历城区,洪家楼,5.0,单人资深发型师洗剪吹1次,29.9,2709
亮姿美（海蔚大厦店）,历城区,洪家楼,5.0,单人烫染套餐,221,2387
顶尖造型,历城区,洪家楼,5.0,单人洗剪吹套餐,13.8,2195
顶头尚丝形象设计,历城区,历城区,5.0,单人顶头尚丝形象设计 洗剪吹套餐1次,11.9,1726
姝秀造型（曼都形象）,历城区,华龙路沿线,3.9,【爆款】设计师剪裁造型单人,38,1600
润●发型,历城区,洪家楼,5.0,单人洗剪吹套餐,19.9,920
崇尚造型,历城区,洪家楼,5.0,单人烫发/染发/拉直3选1,89,599
帝恩美学（洪家楼店）,历城区,洪家楼,5.0,单人施华蔻烫+染套餐,736,584
施华蔻美发连锁（洪家楼银座店）,历城区,洪家楼,5.0,单人施华蔻烫染拉直三选一,208,510
绽放青春美发工作室,历城区,洪家楼,5.0,单人高级发型师形象设计1次（洗剪吹）,29.8,416
ID·美发工作室（百花公园东门店）,历城区,二环东路,5.0,单人剪发1次（预约有效）,28.8,366
CQ Salon 传奇美发,历城区,洪家楼,5.0,单人洗剪吹造型一次,29.9,327
美丝非（美丝非）,历城区,华龙路沿线,5.0,单人设计发型洗剪吹一次,19.9,292
丝域养发馆（华龙路店）,历城区,华龙路沿线,4.7,丝域头部香薰spa,69,274
品尚美发沙龙（凤栖第店）,历城区,历城区,5.0,品尚私人订制洗剪吹套餐,18,255
焦点造型（汇隆广场店）,历城区,华龙路沿线,4.7,单人洗剪吹1次,10,196
汇美轩,历城区,二环东路,4.3,单人烫/染（2选1）,178,187
济钢沙宣,历城区,历城区,5.0,单人首席设计师洗剪吹套餐,20,182
名人造型,历城区,历城区,4.7,单人烫/染/拉直3选1,86,151
哈佛造型沙龙,历城区,历城区,3.5,单人次剪烫染,118,149
创美造型,历城区,洪家楼,5.0,单人洗剪吹,16,126
创美造型（海信都市花园店）,历城区,二环东路,4.9,单人洗剪吹,16,126
非凡造型全福旗舰店,历城区,南全福,5.0,单人烫染2选1,138,94
艾尚发型工作室,历城区,洪家楼,4.8,染烫2选1,89,60
剪逸造型工作室,历城区,洪家楼,4.7,剪逸造型工作室精剪,12.9,46
名典烫染车间,历城区,华龙路沿线,5.0,单人精致烫染套餐,99,33
素颜国际美业,历城区,洪家楼,5.0,精致盘头造型单人单次,9.9,27
玖号造型,历城区,洪家楼,5.0,单人烫染护理拉直四选一套餐,99,9
冰美人纹艺美妆工作室,历城区,洪家楼,4.3,精致头发造型单人单次,9.9,6
佑米造型（和谐广场银座中心店）,槐荫区,和谐广场,5.0,丽人狂欢节-欧莱雅烫/染二选一,228,310627
瑞豪专业烫染连锁（阳光一百店）,槐荫区,阳光100,5.0,【资深设计师】提案+精致裁剪+造型,28.8,107228
蔓莎造型全国连锁（世贸国际广场店）,槐荫区,阳光100,4.1,单人高级理发师单人洗剪吹,24.8,14279
摩登时尚（BoBo 造型店）,槐荫区,西市场,4.1,单人摩登奢华烫/染/拉直3选1套餐,258,11968
美宣造型（荣祥店）,槐荫区,世购广场,5.0,单人资深发型师洗剪吹1次,29.9,2709
阿双阿月美发（和谐广场店）,槐荫区,和谐广场,3.8,精剪造型套餐,35,2189
易林造型,槐荫区,西市场,5.0,单人洗剪吹,16.9,1627
美宣造型（和谐广场店）,槐荫区,和谐广场,5.0,单人高级发型师洗剪吹1次,39.9,1587
沙宣专业烫染,槐荫区,五院,5.0,精剪造型,15.8,1577
Meet heart造型（连城广场店）,槐荫区,连城广场,5.0,单人设计师精剪1次,35,1371
佲都造型,槐荫区,阳光100,5.0,单人洗剪吹套餐1次,25,1264
MIX-名人视线（西市场店）,槐荫区,西市场,5.0,设计师洗剪吹,26,1128
沙龙时刻形象美学（和谐店）,槐荫区,和谐广场,5.0,欧莱雅时尚金领染/烫+护理套餐,198,967
沙龙时刻形象美学,槐荫区,西市场,4.9,欧莱雅时尚金领染/烫+护理套餐,198,967
VPLUS造型（和谐广场店）,槐荫区,和谐广场,5.0,单人禹丞老师洗剪吹套餐,50,826
国际沙宣（经二路店）,槐荫区,西市场,5.0,染/烫2选1单人套餐,98,823
小林造型,槐荫区,西市场,5.0,单人洗剪吹套餐,25,813
柏格造型,槐荫区,和谐广场,5.0,单人高级发型师剪发1次,24.9,734
铭古丝美发|美甲沙龙（二店）,槐荫区,西市场,4.7,单人专业设计师剪发套餐1次,35.9,711
标榜发型社,槐荫区,五院,3.9,标榜发型社营养护发套餐,38,2
美尚造型（嘉华店）,槐荫区,西市场,5.0,欧莱雅美发护理套餐,100,1
美尚造型（经六路店）,槐荫区,和谐广场,3.5,欧莱雅美发护理套餐,100,1
唐风采织发补发假发中心,槐荫区,和谐广场,3.5,单人私人定制织发补发套餐,20000,0
宣艺形象美发烫染,槐荫区,槐荫区,3.9,单人染发加营养蜡套餐,190,0
动感美容美发形象设计会所,天桥区,堤口路,5.0,单人高级发型师剪发,19.9,305
尚伽造型,天桥区,大明湖西南门,5.0,单人总监剪发1次,68,255
艺宝名剪,天桥区,天桥区,5.0,标准洗剪吹一次,15.8,233
宝丝造型（名泉春晓店）,天桥区,火车站,5.0,单人剪发+造型套餐,19.8,226
Am造型（泺安路分店）,天桥区,泺口,4.6,Am剪发套餐,28,177
她雅ta▪ya形象托管,天桥区,天桥区,5.0,单人洗剪吹1次,19.9,111
灰姑娘造型,天桥区,泺口,5.0,单人总监洗剪吹1次,36,64
英皇沙宣（外事翻译学院）,天桥区,天桥区,4.1,染发~烫发~拉直三选一,98.5,50
青丝雅发廊,天桥区,火车站,4.1,洗剪吹,15,27
丽宣美妆工作室,天桥区,无影山,5.0,韩式唯美盘发造型3选1,19.9,23
天右艺人,天桥区,堤口路,5.0,单人洗剪吹套餐,29.6,19
达人妆点,天桥区,北园大街,5.0,单人精致盘发1次,9.9,19
环球发艺（洛安路店）,天桥区,泺口,4.6,烫染套餐二选一,168,16
匠人一加一,天桥区,长途汽车总站,5.0,烫染,298,15
MG魔术造型（济南总店）,天桥区,北园大街,4.8,单人MG潮流设计1次,25,6
魅力沙宣（蓝翔路店）,天桥区,天桥区,4.1,头皮护理，养发护发，水疗,19,0
领秀形象设计,章丘市,香港街,4.2,单人洗剪吹套餐,18.8,1477
金典造型,章丘市,银座商城,4.8,剪发套餐,9.8,584
阿信发道（芙蓉街店）,章丘市,大学城,5.0,单人时尚白领美发套餐,159,365
阿信发道（香港街店）,章丘市,香港街,5.0,单人时尚白领美发套餐,159,365
剪中榜,章丘市,大学城,4.7,单人剪发,9.6,314
不见不散美容美发美甲,章丘市,大学城,5.0,精修刘海,1,236
梦廊造型,章丘市,大学城,4.8,精剪+设计发型+造型1次男女不限仅限长中短发，提供免费WiFi,10,72
沙宣,章丘市,大学城,5.0,单人高端烫发,88,10
