商家,区域,商圈,星级,服务,价格,销量
滚石新天地KTV（纺织城店）,灞桥区,纺织城,5.0,周一至周日下午场/午夜场欢唱2选1+小吃饮品套餐,68,563
幻响KTV,灞桥区,白鹿原,4.8,下午场/黄金场欢唱2选1,68,458
乐汇时尚氧吧KTV（灞桥世园店）,灞桥区,灞桥火车站,4.6,阳光场欢唱3小时,29.9,340
北海道KTV,灞桥区,白鹿原,4.6,周一至周四1小时欢唱套餐,9.9,202
鼎峰KTV（田家湾店）,灞桥区,长乐坡,4.4,周一至周日下午场欢唱套餐,68,184
花样年华KTV,灞桥区,白鹿原,4.5,周日至周四下午场欢唱套餐,19.9,102
米拉梭纯K,灞桥区,纺织城,5.0,4小时欢唱券+小食套餐,79,90
LOFT工业风聚会别墅轰趴馆（西安医学院店）,灞桥区,浐灞半岛/世园会,3.5,开心刷夜高逼格KTV欢唱轰趴馆,1680,0
威廉古堡别墅聚会轰趴馆（西航花园店）,灞桥区,浐灞半岛/世园会,3.5,开心刷夜高逼格KTV欢唱,1680,0
天锦酒吧纯K,临潼区,东三岔,5.0,2选1欢乐场+酒水套餐,58,10387
领唱KTV,临潼区,人民路/文化路,5.0,周一至周日欢唱6小时欢唱+酒水小食套餐,48,5995
金泊湾量贩KTV,临潼区,东三岔,5.0,周一至周日13:00-次日03:00任选4小时欢唱套餐,98,3683
红磡纯K,临潼区,人民路/文化路,5.0,欢唱时段2选1+酒水方案,69.8,2672
happy&better;主题KTV（临潼店）,临潼区,人民路/文化路,5.0,周一至周日下午场/夜猫场时段2选1欢唱+小吃饮品套餐,58,1779
乐迪量贩KTV,临潼区,东三岔,4.3,时段2选1欢唱6小时+套餐,59.9,826
莎啦啦,临潼区,人民路/文化路,5.0,白场夜场套餐,38,554
领域KTV,临潼区,临潼,3.9,4小时欢唱套餐,128,513
座标量贩KTV,临潼区,东三岔,5.0,欢唱时段2选1+酒水套餐,58,409
5iKTV（科技大学店）,临潼区,临潼,4.6,阳光场1小时欢唱,12,378
鼎天量贩KTV,临潼区,东三岔,4.8,周一-周日3选1时段欢唱+酒水套餐,128,120
珍珍宝贝ktv,临潼区,芷阳湖,3.6,周一至周日3小时欢唱，小包可用，免预约！,19.8,74
金话筒ktv,临潼区,芷阳湖,3.4,阳光场3小时,28,36
天潮音乐会所,临潼区,东三岔,4.3,特惠阳光场欢唱6小时,38,28
怡缘烤吧ktv,长安区,长安广场,4.2,198元3至4人套餐,198,30
