商家,区域,商圈,星级,服务,价格,销量
星世界量贩式KTV,浏阳市,天马路/将军路,5.0,周一至周日19:00-24:00欢唱5小时+酒水美食套餐,168,2007
好声音ktv（浏阳店）,浏阳市,淮川街道,5.0,下午场/晚场欢唱二选一+美食套餐,58,895
金尊量贩KTV（洞阳店）,浏阳市,洞阳镇,3.5,黄金正晚场6小时欢唱,88,269
温莎堡量贩KTV,浏阳市,淮川街道,4.8,小中包下午场欢唱+小吃套餐,28,175
钻石量贩KTV,浏阳市,天马路/将军路,4.8,下午场4个半小时欢唱,38,146
大唐盛世量贩KTV,长沙县,易初莲花,4.4,黄金场欢唱,68,206
登鸿量贩ktv,长沙县,长沙县,5.0,黄金场美食套餐,138,193
聚星ktv,长沙县,长沙县,5.0,下午场5小时欢唱+茶水套餐,48,175
麦钻ktv,长沙县,星沙通程广场,5.0,下午场欢唱,39,134
金海岸KTV（特立路店）,长沙县,大众传媒,5.0,黄金时段场欢唱,129,126
金尚世佳KTV,长沙县,易初莲花,4.6,大包晚场5小时欢唱+酒水套餐,198,120
轩妮诗KTV,长沙县,星沙通程广场,4.2,单人K歌足浴按摩60分钟1次,78,68
欢唱迪量贩KTV（星沙店）,长沙县,星沙一桥,5.0,正晚场6小时欢唱小中包厢+美食套餐,168,58
星歌ktv量贩,长沙县,长沙县,3.7,小包黄金晚场5小时欢唱+茶水,118,34
四季沐歌KTV（猫咪店）,长沙县,星沙一桥,3.7,黄金正晚场欢唱6小时,128,32
唱快感KTV,长沙县,城西安置小区,4.8,周一至周日黄金场欢唱5个半小时+茶水套餐,68,24
开心一百影吧KTV（开心一百影吧KTV）,长沙县,大众传媒,4.1,晚场小包欢唱,98,24
微音乐量贩式KTV,长沙县,长沙县,4.4,小中大包下午场4小时欢唱+茶水套餐,48,16
亿品K歌沐足城,长沙县,长沙县,4.3,60分钟单人普通沐足,59.9,9
万水KTV,长沙县,星沙通程广场,4.4,下午场欢唱,58,7
星辰金辉KTV,长沙县,易初莲花,3.3,正晚场套餐,98,7
动感地带量贩式KTV,长沙县,城西安置小区,3.8,黄金正晚场5小时欢唱+啤酒小食套餐,98,4
