商家,区域,商圈,星级,服务,价格,销量
音皇量贩式KTV（南梧店）,兴宁区,兴宁区,4.3,周一至周日14:00~20:00任选5小时欢唱套餐,10,7517
乐唱达人,兴宁区,兴宁区,4.4,周一至周日白天场欢唱5小时/黄金场欢唱7小时,188,2833
好歌城量贩式KTV（秀灵店）,西乡塘区,明秀路,5.0,白天场7小时欢唱/午夜场6小时欢唱套餐 时段二选一,68,28013
歌迷时代量贩KTV（南宁友爱店）,西乡塘区,友爱路,5.0,周一至周日欢唱时段2选1,59,22908
欢唱KTV（欢唱北湖店）,西乡塘区,北湖,5.0,白天欢唱7小时+茶水小吃套餐,39,18209
佰迪乐（南宁北湖店）,西乡塘区,北湖,5.0,周六至周日白天档欢唱4小时套餐,48,17615
佰迪乐KTV（南宁秀灵店）,西乡塘区,西乡塘区,5.0,周六至周日白天档欢唱4小时套餐,48,17615
声色KTV,西乡塘区,广西大学,5.0,周日至周四黄金场欢唱4小时茶水套餐,98,7826
歌巢量贩式KTV北湖店（北湖店）,西乡塘区,北湖,5.0,白天场欢唱套餐,38,7191
星悦里PTV,西乡塘区,北湖,5.0,周一至周日6小时K歌+小吃套餐,39,3733
迪斯迪KTV（科园大道店）,西乡塘区,高新区,5.0,周一到周日白天场欢唱时段+茶水套餐,49,3624
唱爽Party量贩式ktv,西乡塘区,明秀路,5.0,白天场欢唱6小时+茶水套餐,39,3526
欢乐迪KTV（南宁大学店）,西乡塘区,鲁班路,5.0,白天时段二选一欢唱+茶水套餐,58,3129
飞歌ktv（明秀店）,西乡塘区,明秀路,4.9,日场欢唱6小时+小食套餐,39,2884
歌乐迪量贩式KTV,西乡塘区,大学路,5.0,周一至周五白天场欢唱6小时+茶水美食套餐,38,1778
飞歌KTV音乐会所（秀灵店）,西乡塘区,西乡塘区,5.0,周一至周日12:00-18:00欢唱6小时,38,1602
迪斯迪KTV（大学店）,西乡塘区,鲁班路,5.0,黄金场4小时清唱,68,1186
天秤座KTV休闲音乐餐吧,西乡塘区,大学路,5.0,周一至周日阳光场+茶水套餐,48,903
千歌汇量贩式KTV,西乡塘区,高新区,5.0,欢唱6小时+茶水套餐,38,683
歌霸主题ktv,西乡塘区,安吉万达SOHO,4.7,周一至周五白天场7小时欢唱,15.8,657
好歌声,西乡塘区,西乡塘区,4.8,白天场欢唱7小时,29.9,631
我声我秀量贩式KTV,西乡塘区,明秀路,4.4,白天14:30~21:30欢唱5小时券+茶水套餐,36,467
歌乐迪量贩KTV（龙腾店）,西乡塘区,新阳路,5.0,周一至周日白天场欢唱6小时+茶水美食,38,132
音悦城商务量贩KTV（秀灵店）,西乡塘区,西乡塘区,4.5,欢唱6小时套餐,29,89
金玉明珠量贩KTV,西乡塘区,高新区,3.9,周一至周日下午场欢唱6小时+茶水套餐,48,39
麦浪KTV（南宁鹏飞路店）,西乡塘区,相思湖,4.4,周一至周日阳光场+茶水套餐,48,18
佰迪乐KTV（南宁江南店）,江南区,亭江百货,5.0,周六至周日白天档欢唱4小时套餐,48,17615
七星歌虫量贩式KTV,江南区,亭江百货,4.7,周一至周日14:30至22:30任选4小时欢唱,39,5655
欢乐迪音乐城,江南区,星光大道,4.8,周日至周四18:00-次日03:00包段8小时欢唱套餐,188,5616
星秀丽量贩KTV,江南区,淡村,4.6,周一至周日白天场欢唱6个半小时或周日至周四黄金场欢唱6小时,78,2523
歌朝量贩式KTV,江南区,淡村,5.0,周日至周四欢唱时段3选1套餐,68,1733
新歌城综合量贩式ktv(梦之岛百货江南店),江南区,淡村,4.8,周一至周日阳光场/黄金场欢唱+果汁小吃套餐,29,944
欢歌城量贩式KTV,江南区,普罗旺斯,5.0,白天欢唱5小时套餐,38,488
金凯皇家,江南区,星光大道,4.6,19:00-04:00欢唱9小时套餐,168,421
好江南KTV,江南区,五一路,4.5,周一至周日20：00-02：00欢唱6小时套餐,428,339
音皇KTV音乐会所（大沙田音皇KTV）,良庆区,大沙田,4.7,周一至周日19:00~04:00欢唱5小时套餐,88,4464
迪斯迪KTV（银海店）,良庆区,大沙田,4.7,白天场清唱6小时,30,870
佰迪乐KTV（武鸣兴武店）,武鸣区,风雨桥,5.0,周六至周日白天档欢唱4小时套餐,48,17615
好声音量贩ktv,武鸣区,武鸣,5.0,周日至周四19：00-5：00欢唱10小时,258,284
巨星纯k,武鸣区,新时代商场,4.5,周一至周日下午场欢唱5小时,20,197
