商家,区域,商圈,星级,服务,价格,销量
欢唱量贩式KTV（容桂店）,顺德区,容桂,4.2,周一至周日12:00-18:00欢唱6小时+饮料套餐,42,889
豪迪量贩式ktv（大良店）,顺德区,大良,4.9,晚间欢唱6小时+酒水套餐,200,699
喜来尔KTV,顺德区,北滘,4.2,周一至周日19:00-02:00欢唱7小时+酒水套餐,111,615
520量贩KTV,顺德区,勒流,4.6,白天档欢唱5小时套餐,9.9,467
福盈酒店时尚派对商务KTV（顺德店）,顺德区,大良,5.0,周一至周日19:00-次日02:00欢唱7小时小房酒水套餐,580,416
百诗顿ktv,顺德区,均安,4.0,周一至周日19:00-次日02:00欢唱7小时酒水套餐,268,397
party壹号（原糖潮KTV）,顺德区,龙江,5.0,周一至周日12:00-18:00欢唱6小时+酒水套餐,58,380
好乐迪KTV（新基店）,顺德区,大良,5.0,周一至周日11:00-20:00单人欢唱任选6小时,39,353
凯旋门KTV,顺德区,大良,5.0,周一至周日19:00-次日01:50欢唱7小时+酒水套餐,428,303
加州红量贩式KTV（陈村店）,顺德区,陈村,5.0,周日至周五20:00-02:00欢唱5小时+酒水套餐,198,248
ys量贩式KTV,顺德区,容桂,5.0,周一至周日19:00-02:00欢唱7小时+酒水套餐,68,174
新力星ktv（慧聪店）,顺德区,北滘,4.0,全天任唱3小时欢唱套餐,20,122
乐汇ktv,顺德区,均安,4.6,周一至周日13:00-19:00欢唱6小时+饮料套餐,58,107
畅响全城ktv（大良店）,顺德区,大良,4.5,周一至周日19:00-02:00中房欢唱7小时+酒水套餐,178,91
天籁纯K量贩式ktv,顺德区,容桂,5.0,周一至周日19:00-02:00欢唱7小时中房套餐,288,72
炬星量贩式KTV,顺德区,勒流,5.0,周一至周五13:00-18:30欢唱五个半小时欢唱酒水套餐,29,59
米乐星量贩式ktv（高明店）,高明区,荷城,4.6,周一至周日下午档欢唱7小时或夜猫档欢唱套餐,48,9912
远东名都K100量贩式KTV,高明区,荷城,5.0,周一至周日白天场欢唱套餐,63,2782
高歌KTV,高明区,荷城,4.3,欢唱7小时+一打酒水套餐,108,826
酷麦主题KTV（高明店）,高明区,荷城,5.0,周一到周日12:00-18：00欢唱6小时,39,475
活力无限KTV（吉利广场店）,南庄,南庄,5.0,单人周一至周日12:00~19:00任选欢唱3小时+饮料套餐,18,4760
当代量贩式KTV,南庄,南庄,5.0,单人周六至周日14:00-18:30欢唱4小时,18,3963
皇室派对KTV,南庄,南庄,5.0,周一至周日19:00~次日2:00欢唱7小时+饮料套餐,118,293
歌神KTV（大沥店）,大沥,兴沥雄,4.4,单人周一至周日14:00~19:00欢唱3小时+饮料套餐,9.9,32105
飞龙K-100量贩式KTV（大沥店）,大沥,兴沥雄,5.0,周一至周日13:00-18:00欢唱5小时套餐,68,2252
欢唱量贩ktv（南海新都会店）,大沥,新都会,5.0,周一至周日12:00-次日03:00欢唱5小时+酒水套餐,198,1597
hello party KTV,大沥,巴黎春天,5.0,周一至周日夜场欢唱6小时酒水套餐,408,890
