商家,区域,商圈,星级,服务,价格,销量
传奇KTV,金水区,普罗旺世/庙李,4.5,黄金场中包3小时欢唱+酒水套餐,298,23
聚轰趴.K歌吧,金水区,国贸360,3.7,单人单小时特惠全场畅玩券,19.9,13
休闲活动聚会k歌轰趴馆,金水区,国贸360,3.5,单人单小时特惠全场畅玩券,19.9,13
御临仙境足道,金水区,曼哈顿广场,3.8,【开业特惠】升级嗨歌房,1,10
云歌汇夜上海主题量贩式KTV,金水区,东建材,5.0,黄金场3小时/5小时欢唱+6月30日重装开业预售酒水套餐,298,0
美美时尚主题KTV（西元店）,中原区,西元国际广场,5.0,任意3小时欢唱,36,7650
糖果主题式量贩KTV,中原区,中原万达,4.0,午夜场7小时欢唱套餐,48,6865
美美时尚主题ktv（大商新玛特中原新城店）,中原区,儿童公园/凯旋门,5.0,下午场任意3小时欢唱,24,2977
麦嘎量贩式KTV（中原万达店）,中原区,中原万达,5.0,3小时阳光场/夜猫场2选1欢唱券+饮品套餐,69,2076
他她时代纯K（他她连锁）,中原区,儿童公园/凯旋门,5.0,下午场/午夜场3小时小吃套餐,29,1245
歌歌量贩式KTV,中原区,碧沙岗,5.0,6小时午夜场/阳光场2选1欢唱+酒水套餐,58,782
歌迷量贩KTV（王府井百货锦艺城店）,中原区,锦艺城,5.0,白天场/午夜场欢唱时段任选+果汁套餐,85,251
大帑KTV,中原区,华强城市广场,4.2,阳光场5小时欢唱+小吃套餐,68,174
麦霸派对量贩式KTV（航海西路店）,中原区,帝湖,5.0,下午场7小时欢唱+果汁1扎,36,150
好声音KTV（建设路店）,中原区,碧沙岗,4.8,阳光场6小时欢唱券,58.8,135
神话ktv,中原区,中原区,3.0,3小时任选欢唱+酒水套餐,158,102
圣龙娱乐城,中原区,儿童公园/凯旋门,4.5,下午场/黄金场4小时欢唱啤酒小吃套餐,129,9
歌迷量贩KTV（淮河路店）,二七区,升龙广场,5.0,4小时下午场/5小时午夜场2选1欢唱券+美食套餐,64,52725
糖果KTV,二七区,橄榄城,5.0,阳光场/午夜场任选5小时欢唱券+美食套餐,59,19803
麦都量贩KTV,二七区,升龙广场,5.0,下午场欢唱套餐+美食套餐,69,9319
纯K Party量贩KTV,二七区,升龙广场,5.0,7小时下午场欢唱券+小食套餐,69,7458
麦霸KTV量贩（大石桥店）,二七区,二七区,5.0,时段3选1欢唱套餐+酒水套餐,39,5831
他她主题量贩式KTV（嵩山路店）,二七区,大商/升龙城,5.0,夜猫场欢唱6小时欢唱券+单人指定酒水套餐,39,3396
kk主题量贩式ktv马寨镇（万福广场店）,二七区,马寨镇,5.0,下午场/夜猫场欢唱+美食套餐,58,2496
麦歌ktv,二七区,马寨镇,4.7,下午场6小时欢唱+小吃套餐,49.9,1142
珍钻量贩式ktv,二七区,二七区,5.0,周一至周日阳光场通唱6小时+美食啤酒套餐 节假日通用,39,1121
海贼王KTV,二七区,马寨镇,4.8,6小时阳光场/午夜场欢唱+小吃套餐,56,985
麦嘎量贩式KTV（亚星店）,二七区,帝湖,5.0,7小时阳光场/6小时午夜场中小包欢唱+酒水套餐,69,785
紫罗兰量贩KTV,二七区,郑铁体育中心,5.0,下午场/夜猫场任选+小吃茶水套餐,49,728
纯k唱吧,二七区,马寨镇,4.7,周一至周日下午场5小时欢唱+小吃套餐,58,188
鼎红K馆,二七区,长城康桥华城,4.8,下午场/黄金场时段任选+A/B套餐任选,188,119
歌迷量贩KTV（鸿成光彩店）,管城回族区,人民路百盛,5.0,4小时下午场/5小时午夜场2选1欢唱券+美食套餐,64,52725
歌迷量贩KTV（陇海路店）,管城回族区,康桥商务广场,5.0,4小时下午场/5小时午夜场2选1欢唱券+美食套餐,64,52725
最强音量贩式KTV,管城回族区,大上海城,4.8,欢唱时段2选1+美食套餐,55,9484
糖果主题式量贩KTV（大上海城店）,管城回族区,大上海城,4.2,7小时欢唱券+美食套餐,35,5455
悦动全城量贩式KTV,管城回族区,福都生活广场,5.0,5小时阳光场欢唱+酒水套餐,58,3776
糖果KTV（富田太阳城店）,管城回族区,富田太阳城,4.8,阳光场5小时欢唱+酒水套餐,49.9,3194
盒子量贩KTV,管城回族区,人民路百盛,3.9,6小时阳光场/7小时午夜场2选1欢唱套餐+软套餐,29.9,2567
格莱美ktv,管城回族区,郑州东站,4.8,下午6小时/午夜/黄金场3小时欢唱酒水小吃A/B套餐二选一,128,2070
歌歌Party量贩式KTV,管城回族区,富田太阳城,5.0,阳光场7小时/夜猫场5小时欢唱券+酒水套餐,68.8,1819
东方金柜量贩式KTV升龙店（升龙店）,管城回族区,郑州东站,5.0,新店开业钜惠黄金场套餐,199,1075
色彩KTV酒吧,管城回族区,经开区,5.0,全场任选3小时欢唱套餐,188,601
微笑时尚量贩KTV,管城回族区,康桥商务广场,4.4,4小时欢唱＋2份小吃套餐,20,518
音尚KTV,管城回族区,管城回族区,5.0,黄金场3小时美食酒水套餐,108,159
新濠时尚量贩ktv,管城回族区,经开区,5.0,黄金场3小时欢唱啤酒套餐,298,143
大唐量贩ktv,管城回族区,经开区,4.4,黄金场3小时酒水小吃套餐,198,40
英伦汇时尚音乐潮会所ktv,管城回族区,郑州东站,4.5,英伦汇时尚音乐潮会所白天场欢唱4小时+啤酒套餐,158,5
乐谷KTV（龙湖店）,新郑市,龙湖广场/升达大学,5.0,阳光场欢唱套餐,39,8094
香江音乐会所,新郑市,西亚斯大学,4.5,阳光场欢唱,18.9,5302
爆米花ktv（中心路店）,新郑市,新郑金苑小区,4.5,爆米花纯K 欢乐套餐,68,3577
爱尚音悦ktv,新郑市,龙湖广场/升达大学,5.0,下午场5小时欢唱+酒水美食,88,2364
乐巢纯K,新郑市,龙湖广场/升达大学,5.0,乐巢纯K纯下午场欢唱套餐,50,1842
金钻KTV,新郑市,河南工程学院,4.5,下午场欢唱套餐,48,1316
华美量贩式KTV,新郑市,新郑机场,5.0,华美KTV周末阳光场,38,1243
好声音ktv,新郑市,河南工程学院,5.0,好声音KTV周一至周日13:00-18:00欢唱5小时,36,1232
糖果纯k（龙湖店）,新郑市,华南城/高坡岩,5.0,下午场6小时欢唱小吃套餐,38,1068
铂金纯k（龙湖店）,新郑市,华南城/高坡岩,5.0,（中包）下午场3小时欢唱套餐,59,587
世纪王朝ktv,新郑市,龙湖广场/升达大学,5.0,超值下午场5小时,88,411
丽江音悦汇,新郑市,龙湖广场/升达大学,5.0,丽江音悦汇KTV下午场6小时纯欢唱套餐,39,169
圣帝雅阁ktv,新郑市,新郑,4.2,圣帝雅歌KTV周一至周日14:00-19:00欢唱5小时,8.8,135
港岛钱柜量贩式ktv,新郑市,新郑机场,4.5,时段2选1欢唱券+酒水果盘套餐,98,119
宸尚纯k量贩式ktv,惠济区,北大学城,5.0,周一至周五3小时下午场欢唱券+美食套餐,39.9,2869
KK量贩式KTV,惠济区,北大学城,5.0,下午场欢唱套餐+美食套餐,39.9,1311
唱吧麦颂量贩式KTV（郑州惠济万达店）,惠济区,北大学城,5.0,周日至周四下午场2小时欢唱,38,865
神话KTV,惠济区,北大学城,3.7,下午场/黄金场任选欢唱+酒水美食,66.6,107
欢乐时光奢华派对日租别墅轰趴馆（轰趴旗舰店）,惠济区,北大学城,4.6,开心刷夜高逼格KTV欢唱轰趴馆,1680,0
巴厘岛别墅聚会轰趴馆,惠济区,惠济区,4.5,开心刷夜高逼格KTV欢唱,1680,0
悦界量贩式ktv,上街区,上街区,5.0,下午场6小时欢唱茶水套餐,38,2045
好声音KTV（许昌路店）,上街区,上街区,5.0,5小时阳光场/2.5小时午夜场2选1欢唱+饮品套餐,58,1910
乐谷氧吧量贩KTV,上街区,上街区,5.0,下午场小包6小时欢唱券,9.9,728
金尊KTV,上街区,上街区,5.0,8小时黄金场小包欢唱券,88,102
金顶娱乐会所量贩KTV,登封市,嵩阳公园,4.7,小包下午场欢唱套餐,28,471
火吧KTV自助餐,登封市,登封,3.6,精品自助夜场,60,326
麦乐迪KTV（登封店）,登封市,登封,4.2,5小时欢唱,38,125
舞乐传奇ktv,登封市,嵩阳公园,4.2,168黄金场欢唱,168,40
金夜音乐吧,登封市,登封,3.5,阳光场5小时欢唱+小吃套餐,48,28
蓝钻娱乐会所,登封市,登封,3.9,【黄金场】酒水B套餐,138,18
麦克疯,新密市,金博大/丹尼斯,5.0,阳光场中小包3小时欢唱+茶水套餐,19.8,1342
好声音ktv,新密市,溱水路沿线,5.0,好声音KTV周一至周日13:00-19:00欢唱6小时,19,794
雷石KTV,新密市,实验高中,4.7,雷石KTV黄金场欢唱套餐,78,250
英皇KTV（英皇KTV）,新密市,实验高中,4.3,全天任选欢唱套餐,99,173
摩卡会KTV,新密市,五四广场/万客隆,4.5,摩卡会KTV超值不限时欢唱套餐,129,153
翡翠娱乐ktv,新密市,实验高中,4.5,翡翠娱乐KTV下午6小时欢唱套餐,39,151
豪门KTV,新密市,溱水桥,5.0,下午场3小时欢唱+小吃套餐,9.9,70
银座KTV,新密市,实验高中,4.5,银座KTV周一至周日19:00-次日01:00欢唱6小时,129,64
好声音氧吧KTV,中牟县,潘安公园,4.8,下午场/午夜场3小时欢唱,19.8,8334
最爱KTV,中牟县,沃金/山顶福都,5.0,下午场5小时欢唱套餐,39,4249
爆米花KTV（中牟店）,中牟县,新世纪广场,5.0,下午场/午夜场任选3小时欢唱,19.8,4100
好声音量贩式ktv（港区店）,中牟县,沃金/山顶福都,5.0,好声音量贩式KTV黄金场3小时欢唱套餐,198,1391
麦浪世界KTV,中牟县,新世纪广场,5.0,麦浪世界KTV周一至周日13:00-18:00欢唱5小时,68,1237
新东方金柜主题式KTV,中牟县,新世纪广场,4.4,新东方金柜主题式KTV黄金场、阳光场、午夜场3选1,168,809
麦霸量贩式KTV,中牟县,祥瑞中心花园,4.5,6小时阳光场/午夜场2选1欢唱+啤酒套餐,88,568
优优KTV（沃金店）,中牟县,沃金/山顶福都,3.7,下午场/午夜场2选1欢唱3小时,118,562
城堡纯k,中牟县,沃金/山顶福都,4.2,周一至周日下午场/黄金场时段2选1+啤酒套餐,158,328
宝乐迪KTV,中牟县,中牟大厦,5.0,开业下午场/夜猫场3小时欢唱,19,248
kk派对ktv,中牟县,沃金/山顶福都,5.0,阳光场中小包5小时欢唱+小吃套餐,39,232
威达KTV,中牟县,刘集镇,5.0,阳光场小包套餐,88,161
嗨歌主题KTV,中牟县,沃金/山顶福都,5.0,周一至周日下午场欢唱7小时,35,145
典歌主题式量贩ktv（白沙店）,中牟县,白沙镇,5.0,3小时阳光场欢唱+酒水套餐,128,87
麦客风ktv,中牟县,沃金/山顶福都,5.0,6小时阳光场/7小时黄金场2选1欢唱+酒水套餐,98,84
盛宴KTV（港区店）,中牟县,沃金/山顶福都,4.9,下午场中包以下欢唱套餐,58,47
嗨歌天空KTV,中牟县,新世纪广场,4.0,阳光场欢唱+酒水美食套餐,88,33
歌迷量贩KTV（科学大道店）,高新区,高新区,5.0,4小时下午场/5小时午夜场2选1欢唱券+美食套餐,64,52725
西城乐迪主题量贩式KTV,高新区,高新区,4.7,6小时下午场/夜猫场2选1通唱套餐,19.8,15912
星光大道量贩式KTV,高新区,高新区,4.8,6小时欢唱+酒水/软饮套餐2选1+酒水套餐,58.8,6730
名家KTV,高新区,高新区,4.9,阳光场5小时欢唱,29.9,1894
乐酷ktv,高新区,高新区,5.0,白天/午夜场欢唱+套餐,38,1580
神话ktv（西四环店）,高新区,高新区,4.6,3小时欢唱+酒水套餐,158,795
皇都娱乐会所,高新区,高新区,5.0,4小时下午场中小包欢唱券+茶水套餐,69,606
万豪国际会所,高新区,高新区,4.8,7.5小时黄金场/5小时阳光场欢唱+酒水套餐,168,303
纵冠台球俱乐部KTV,高新区,高新区,5.0,全新乔氏木库台球畅玩1小时,16,179
