商家,区域,商圈,星级,服务,价格,销量
蓝果量贩ktv,江干区,下沙,5.0,白天档3小时欢唱,9.9,659
格莱美MusicParty（中沙店）,江干区,下沙,5.0,下午场/黄金档/通宵场三选一,25,653
湖诚量贩ktv,江干区,九堡,4.8,白天档6小时欢唱,15,638
普乐迪量贩式KTV（笕桥店）,江干区,笕桥,4.5,新店开业全天时段任选3小时欢唱+酒水套餐,168,476
红派氧吧时尚KTV（下沙店）,江干区,下沙,5.0,周一至周日黄金档3小时欢唱,38,386
麦迪亚KTV（月雅城店）,江干区,下沙,5.0,白天档6小时欢唱券,20,313
巢歌时尚KTV（宝龙广场店）,江干区,下沙,5.0,周一至周五白天档7小时欢唱,68,171
麦嘟量贩KTV（新塘店）,江干区,新塘路/秋涛路沿线,4.9,小包/中包6小时欢唱,38,156
巢歌时尚KTV,江干区,九堡,4.8,白天档7小时包段欢唱,39,100
国麦精品量贩KTV,江干区,下沙,5.0,周一至周日黄金档3小时/夜猫档7小时欢唱,30,54
麦秀KTV,江干区,九堡,5.0,全天时段5小时欢唱+酒水小食套餐,468,33
潮尚量贩KTV,江干区,丁桥,4.7,小包白天档6小时/黄金档1小时/午夜档4小时欢唱,35,29
唛克风量贩KTV,江干区,凤起东路,5.0,黄金档3小时欢唱套餐,45,7
星光之夜量贩ktv,江干区,九堡,5.0,黄金档中包3小时欢唱,118,5
乌托邦量贩KTV（美食音乐酒吧）,滨江区,星光大道,5.0,周一至周日钻石档7小时欢唱+酒水小食套餐,29,5672
红派氧吧时尚KTV,滨江区,联庄,5.0,下午场6小时/晚场4小时/通宵档7小时欢唱3选1,39,4551
哆唻咪量贩KTV（旗舰店）,滨江区,物美/盒座社,5.0,黄金场欢唱套餐,39,3797
银乐迪INLOVE KTV（宝龙城店）,滨江区,彩虹城,5.0,全天时段3小时欢唱,59,2699
唛动时尚KTV,滨江区,开发区/高教园,4.5,周一至周日下午档/黄金档/夜猫档 时段三选一欢唱,26,1210
英伦纯K玩主题KTV,滨江区,滨江区,4.8,时段3选1包段欢唱,36,1117
东方纯k（星光大道店）,滨江区,星光大道,5.0,周日至周四黄金档3小时欢唱+酒水套餐,258,558
哆唻咪量贩KTV（滨文店）,滨江区,开发区/高教园,5.0,黄金档3小时欢唱,49,19
致青春轰趴派对馆（星光大道店）,滨江区,星光大道,4.0,周一至周四白天场6小时10：30—16：30,1080,2
江滨国际娱乐会所KTV,滨江区,联庄,3.5,19:00-次日02:00欢唱7小时+开房套餐,1000,0
唛歌时尚KTV（临安店）,临安市,黄金水岸,5.0,白天3小时欢唱,28,7522
新乐迪量贩ktv,临安市,钱王街/石镜街,5.0,周一至周日11:00--18:00欢唱3小时,18.8,1289
芒果量贩KTV,临安市,临安,5.0,小包白天档5小时欢唱,25,1164
银乐迪INLOVE KTV（临安店）,临安市,万华广场,5.0,周一至周日黄金档欢唱券,58,1060
k8量贩ktv,临安市,锦江路,5.0,周一至周日12:00-18:00欢唱3小时,25,613
嘉乐迪KTV（平山店）,临安市,平山/农林大学,5.0,小包下午场3小时欢唱,29,381
普乐迪（富阳店）,富阳区,富阳,4.6,6小时欢唱+酒水套餐,200,825
乐K量贩KTV,富阳区,银泰城,5.0,黄金档欢唱6小时+酒水套餐,128,624
星乐迪量贩KTV（东方茂店）,富阳区,富阳,5.0,下午场任选3小时欢唱,28,246
音悦汇ktv,富阳区,富阳,5.0,周一至周日白天档,38,207
天下影咖,富阳区,富阳,4.2,周一至周日12:00-18:00欢唱6小时,68,25
普乐迪量贩KTV,淳安县,湖滨公园,5.0,白天档/凌晨档欢唱+美食套餐,56,1801
唛乐迪量贩ktv（千岛湖店）,淳安县,明珠花园,5.0,白天档/凌晨档欢唱+酒水小食套餐,48,288
千岛湖绿城度假酒店鼎红国际娱乐会所,淳安县,千岛湖绿城度假公寓,4.3,豪华中包6小时欢唱+美食套餐,1080,11
天上人间KTV娱乐会所,淳安县,千岛湖广场,4.0,全天候7小时欢唱+红酒套餐,688,6
新开元龙庭金座娱乐会所,淳安县,开发区,3.5,豪华小包6小时欢唱+美食酒水套餐,780,0
