商家,区域,商圈,星级,服务,价格,销量
维唛量贩式KTV（望城公馆店）,庐阳区,凤台路大润发,5.0,欢唱时段3选1,38,989
开心果量贩KTV（皇家店）,庐阳区,庐阳区,5.0,小吃套餐+下午场包段欢唱,48,921
金皇冠KTV新天地店,庐阳区,白水坝,5.0,纯欢唱 黄金场任选3小时（适用2～8人）,158,642
星时代主题量贩KTV,庐阳区,凤台路大润发,5.0,黄金场3小时/下午场包段/午夜场包段欢唱时段3选1,78,640
绿芒果视听歌城,庐阳区,双岗,5.0,周一至周日下午场欢/午夜场包段欢唱,78,503
演唱汇3D直播KTV（原唱吧麦颂）（合肥步行街店）,庐阳区,宿州路,5.0,纯欢唱 黄金场任选3小时/下午场包段/午夜场包段欢唱3选1,48,389
k歌之王量贩ktv,庐阳区,老报馆,5.0,酒水美食套餐+黄金场任选3小时欢唱（适用1-7）,178,312
方糖KTV（市府广场店）,庐阳区,市府广场,5.0,爆米花+下午场包段/午夜场包段二选一,69.9,311
唛迪声量贩KTV（汇银店）,庐阳区,庐阳区,5.0,下午场/午夜场欢唱2选1,78,278
金钻量贩KTV（润地星辰店）,庐阳区,润地星城,4.5,酒水套餐+黄金场午夜场任选3小时欢唱,288,106
圣地雅歌量贩KTV（市府广场店）,庐阳区,庐阳区,5.0,纯欢唱 黄金场任选3小时/下午场包段/午夜场包段欢唱3选1,78,99
帝豪国际娱乐会所,庐阳区,双岗,3.8,纯欢唱 下午场包段/黄金场任选2小时欢唱,39,58
绿芒果视听歌城（阜阳北路店）,庐阳区,庐阳区,5.0,黄金场任选2小时欢唱,78,49
鑫钻量贩ktv,庐阳区,白水坝,5.0,酒水套餐+全天任选4小时欢唱,208,45
爱K量贩KTV,庐阳区,橡树湾,5.0,小吃套餐+下午场包段/午夜场包段欢唱2选1,88,31
唛迪声量贩KTV,庐阳区,华孚城隍庙,4.7,酒水套餐+黄金场任选3小时/下午场包段/午夜场包段欢唱3选1,268,18
龙帝国夜总会,庐阳区,庐阳区,4.8,美食套餐+全时段任选3小时欢唱（适用1-5人）,188,6
音乐畅爽量贩KTV（原音乐之声KTV）,庐阳区,蒙城北路,5.0,酒水套餐+下午场包段欢唱,178,3
虾咪音乐bar（步行街店）,庐阳区,银泰百货,4.6,下午场/午夜场包段欢唱,78,2
台北原唱量贩KTV,瑶海区,裕溪路,5.0,下午场包段/午夜场包段/黄金场1小时欢唱套餐3选1,49.8,7181
足春堂（元一名城店）,瑶海区,元一名城,5.0,单人贵足套餐,89,6454
最高台KTV,瑶海区,瑶海家具大世界,5.0,酒水套餐+下午场包段/午夜场包段欢唱2选1,75,4557
开心果KTV（皇马店）,瑶海区,临泉路,4.6,小吃套餐+下午场包段欢唱,56,3445
出气筒量贩KTV（万欢广场店）,瑶海区,瑶海区,4.7,周一至周日欢唱时段三选一,158,3185
金皇冠KTV（胜利广场店）,瑶海区,临泉路,5.0,啤酒套餐+黄金场任选3小时欢唱（适用4~10人）,238,3068
方糖KTV（宝业店）,瑶海区,宝业东城广场,5.0,小吃套餐＋下午场包段／午夜场包段欢唱,69.9,2200
出气筒量贩KTV（长江东路店）,瑶海区,瑶海区,3.8,黄金场欢唱3小时+酒水小吃套餐,118,1299
唛神量贩KTV（馥邦广场店）,瑶海区,瑶海区,5.0,小吃套餐+下午场包段欢唱,78,1055
唛神好声音量贩KTV（唛神视听歌城好声音店）,瑶海区,家天下,5.0,小吃套餐+下午场包段欢唱,78,1011
纯k量贩ktv（百思购广场店）,瑶海区,瑶海区,4.7,爆米花+下午场包段欢唱（适用2-12人）,55,719
至尊银座,瑶海区,火车站,5.0,酒水套餐+黄金场任选3小时/下午场包段/午夜场包段欢唱3选1,218,525
芒果视听歌城（临泉路店）,瑶海区,合家福购物广场,4.5,小吃套餐+下午场/午夜场包段欢唱,58,504
开心果量贩式ktv,瑶海区,裕溪路,5.0,小吃套餐+下午场包段\午夜场包段欢唱2选1,68,494
快乐老家飚歌城（元一店）,瑶海区,元一广场,4.5,红酒套餐+黄金场任选2小时/下午场包段/午夜场包段3选1,148,270
台北原唱量贩KTV（闽商国贸店）,瑶海区,瑶海区,4.5,下午场包段/午夜场包段/黄金场1小时欢唱套餐3选1,49.8,230
时空量贩KTV,瑶海区,瑶海区,5.0,周一至周日2小时欢唱券+红酒套餐,168,29
台北影k量贩式KTV,瑶海区,武里山天街,5.0,下午场包段+爆米花,78,26
红太阳乐吧量贩ktv,瑶海区,瑶海区,5.0,小吃套餐+下午场包段/午夜场包段欢唱2选1套餐,99,25
开心谷量贩ktv,瑶海区,磨店,4.4,下午场小包欢唱酒水套餐,108,1
金莎量贩KTV,包河区,太湖路,5.0,全时段任选3小时欢唱套餐,118,3019
集结号量贩KTV（绿地店）,包河区,望江东路,5.0,酒水套餐+全时段任选4小时欢唱（适用1-12人）,198,2490
艾●麦可风尚视听歌城（百脑汇店）,包河区,百脑汇,5.0,爆米花+下午场包段/午夜场包段欢唱2选1,59,1815
8分贝Ktv（南七店）,包河区,南七,4.7,下午场全段欢唱套餐+小吃套餐,49.8,1793
罗曼迪KTV,包河区,宁国路,5.0,下午场/午夜场包段欢唱+小吃套餐,48,1461
台北原唱ktv,包河区,南七,4.6,周一至周日时段3选1欢唱券,49.8,1384
星光大道KTV,包河区,新都会家乐福,5.0,纯欢唱 下午场包段/午夜场包段/黄金场任选1小时欢唱3选1,69.9,770
唛迪声量贩KTV,包河区,包河苑,4.9,酒水套餐+黄金场任选2小时/下午场包段/午夜场包段欢唱3选1,128,631
开心果KTV（包河店）,包河区,包河苑,4.5,果汁套餐+黄金场任选2小时/下午场包段/午夜场包段欢唱3选1,78,573
快乐天堂KTV,包河区,宁国路,5.0,酒水套餐+黄金场任选3小时欢唱（适用1-12人）,99,524
芒果视听歌城（罍街店）,包河区,望江东路,4.4,酒水套餐+黄金场任选3小时/午夜场包段（适用1-12人）,198,182
VK量贩KTV,包河区,太湖路,5.0,纯欢唱 下午/午夜场包段二选一,38,181
秀呔KTV,包河区,万达广场,5.0,酒水套餐+全时段任选4小时欢唱,198,170
方糖KTV（太湖路店）,包河区,太湖路,4.8,爆米花+下午场包段/午夜场包段二选一,69.9,150
欢乐坊量贩KTV（包河苑店）,包河区,包河苑,4.7,欢唱时段3选1+酒水套餐,199,125
绿芒果视听歌城,包河区,星隆国际广场,5.0,周一至周日黄金场任选3小时欢唱+酒水套餐,258,101
松果VK•KTV,包河区,悦方IDMALL,5.0,酒水套餐+黄金场任选3小时欢唱,229,21
童话量贩KTV,包河区,马鞍山路,5.0,小吃套餐+下午场包段,38,4
芒果KTV（港澳广场店）,经开区,港澳广场,5.0,小吃套餐+黄金场任选3小时/下午场包段/午夜场包段,38,5776
东方明珠量贩KTV,经开区,经开区,5.0,下午场/午夜场包段欢唱2选1+小食套餐,39,1014
百乐门星汇量贩ktv,经开区,经开区,5.0,下午场/午夜场欢唱时段2选1+酒水套餐,48,966
劲歌ktv,经开区,经开区,4.1,小吃套餐+下午场包段/午夜场包段欢唱2选1,49,902
麦迪量贩ktv,经开区,经开区,5.0,黄金场任选3小时+酒水套餐,148,232
8分贝Ktv（中环店）,经开区,经开区,5.0,小吃套餐+下午场包段欢唱,68,180
声动传媒锐录音棚,经开区,港澳广场,5.0,单人录音套餐,58,155
518量贩ktv,经开区,经开区,4.9,酒水套餐+黄金场4小时/下午场包段/午夜场包段欢唱3选1,128,34
舒伯特雷石量贩ktv,滨湖区,滨湖世纪城,5.0,纯欢唱 下午场包段/午夜场包段,45,511
神话量贩KTV（高速时代广场店）,滨湖区,高速滨湖时代广场,5.0,酒水套餐+下午场包段/午夜场包段欢唱2选1,127,157
神话量贩KTV（天山大厦店）,滨湖区,滨湖区,5.0,酒水套餐+下午场包段/午夜场包段欢唱2选1,127,157
苹果KTV（世纪金源店）,滨湖区,滨湖世纪城,5.0,茶水套餐+下午场包段欢唱,138,30
一起唱量贩KTV,滨湖区,滨湖区,5.0,下午场欢唱6小时/午夜场3小时,38,16
绿芒果ktv（滨湖店）,滨湖区,滨湖世纪城,5.0,小包下午场/午夜场欢唱6小时套餐,59,12
开心果ktv（蜀山店）,高新区,高新区,4.7,纯欢唱 晚场任选2小时欢唱,105,1577
麦龙量贩KTV,高新区,高新区,5.0,纯欢唱 下午场包段欢唱（适用1-6人）,59,871
好声音量贩式KTV（大铺头店）,高新区,高新区,5.0,晚场3小时欢唱券,145,829
魔方KTV,高新区,高新区,4.4,下午场5小时欢唱,49.8,334
香御量贩KTV,高新区,高新区,5.0,酒水套餐+黄金场任选2小时/下午场包段欢唱2选1,198,8
童话纯k视听歌城,巢湖市,安德利购物中心,4.7,中包下午场欢唱6.5小时,49,6181
好声音ktv,巢湖市,巢湖,5.0,中包下午场欢唱时刻,88,2772
八分贝KTV,巢湖市,巢湖火车站,4.1,纯欢唱 下午场包段,25,240
音乐频道,巢湖市,巢湖,4.5,小包欢唱6小时（下午场）,29,224
魅力金座,巢湖市,安德利购物中心,3.0,酒水套餐+黄金场包段（适用1~40）,168,80
好声音KTV,肥东县,店埠,5.0,纯欢唱 下午场包段欢唱（适用1-9人）,79,6496
快乐老家（肥东店）,肥东县,店埠,4.8,茶水套餐+下午场包段欢唱（适用1-10人）,78,2750
绿芒果ktv（爱尚店）,肥东县,肥东县,5.0,欢唱时段3选1+小吃套餐,58,1336
好声音量贩ktv（桥头集路店）,肥东县,龙泉路,5.0,小吃套餐+下午场包段/午夜场包段欢唱（适用1-8人）,78,1098
梦之声量贩ktv,肥东县,龙泉路,5.0,茶水套餐+下午场欢唱7小时（适用1-7人）,58,1088
咔嚤盎K歌汇,肥东县,龙泉路,4.8,酒水套餐+全时段任选4小时欢唱2选1,128,695
开心果量贩KTV（肥东店）,肥东县,肥东县,4.2,小吃套餐+下午场包段/午夜场包段欢唱2选1,58,393
百嘉乐ktv,肥东县,店埠,5.0,美食套餐+下午场包段/午夜场包段（适用1-12人）,39,245
鑫乐迪量贩ktv,肥东县,肥东县,4.4,纯欢唱 黄金场任选3小时欢唱,98,155
金皇冠ktv（星光国际店）,肥东县,店埠,4.5,小吃套餐+下午场欢唱5小时（适用1~8人）,79.9,79
金皇冠KTV（生活家广场）,肥东县,肥东县,4.5,酒水套餐+黄金场任选3小时（1~8人）,168,53
金皇冠量贩式KTV（人民路店）,肥东县,店埠,4.2,酒水套餐+黄金场任选3小时（适用1~10人）,298,4
天籁之音KTV,肥东县,肥东县,4.4,纯房费 下午场/午夜场包段2选1,98,1
