商家,区域,商圈,星级,服务,价格,销量
月亮谷量贩ktv,武侯区,复城国际广场,5.0,黄金档欢唱8小时+雪花v8啤酒无限畅饮套餐,399,119
魅力100量贩KTV,武侯区,簇桥,3.9,周一至周日18:00~02:00小包8小时包段欢唱+小吃套餐,188,98
M+ 麦家时尚主题量贩ktv,武侯区,武侯区,5.0,下午档欢唱6小时+茶水小吃套餐,48,101
边缘主题酒吧 KTV（兴海名都店）,武侯区,武侯区,4.2,黄金档任选5小时欢唱+酒水小吃套餐,128,85
星光灿烂KTV娱乐广场（芳草店）,武侯区,玉林/芳草街,4.7,黄金档欢唱10小时+酒水小吃套餐,319,56
迪克量贩KTV,武侯区,簇桥,5.0,黄金场7小时包段欢唱+酒水小吃套餐,128,48
米乐星KTV（高攀路店）,武侯区,火车南站,5.0,下午场6小时欢唱+茶水／酒水套餐,58,32
乐尚KTV（清水河公园店）,武侯区,武侯区,4.5,小包/阳光档欢唱套餐,58,27
开心100KTV,武侯区,五大花园,3.4,黄金场任选5小时欢唱＋酒水小吃套餐,138,21
好声音量贩KTV,武侯区,金花,3.5,小包黄金档任选6小时欢唱＋啤酒小吃套餐,168,20
尚都KTV酒吧,武侯区,科华路王府井,5.0,黄金档6小时欢唱+酒水小吃套餐,198,20
goon酒吧ktv,武侯区,高升桥,3.0,欢唱7小时+酒水小吃套餐,188,8
欢迪乐ktv,武侯区,机投,5.0,黄金场7小时欢唱＋小包啤酒畅饮套餐,298,7
梦迪KTV,武侯区,机投,3.7,下午场5小时欢唱＋茶水小吃套餐,60,6
老地方酒吧KTV（九眼桥店）,武侯区,红瓦寺,3.5,黄金场7小时欢唱＋酒水小吃套餐,488,4
月亮村KTV（君悦金沙店）,青羊区,清江西路,5.0,黄金档包段10个半小时欢唱+酒水小吃套餐,308,8713
吸引力ATT KTV（光华店）,青羊区,光华村,5.0,单人下午场4小时欢唱+美食套餐,38,4570
温莎KTV量贩,青羊区,草市街,5.0,夜猫档欢唱10小时+酒水小吃套餐,99,4114
酷麦量贩ktv,青羊区,宽窄巷子,5.0,周一至周四13:00-19:00欢唱4小时+饮料小吃套餐,32,3290
好乐星KTV（金沙店）,青羊区,金沙遗址,5.0,下午档5小时欢唱+饮料小吃套餐,58,1723
酷必乐KTV（骡马市店）,青羊区,八宝街,5.0,下午档欢唱7小时+茶水小吃套餐,49.9,1162
月亮村KTV（棕榈店）,青羊区,小南街,5.0,黄金档十个半小时欢唱+啤酒小吃套餐,298,950
乐堂主题量贩式KTV,青羊区,人民公园,5.0,下午档/深夜档2选1欢唱+ 饮料套餐,69,936
乐唱ktv,青羊区,鹏瑞利.青羊广场,5.0,下午档欢唱6小时+饮料小吃套餐,48,891
音乐派ktv（青羊万达店）,青羊区,成飞大道,5.0,阳光档欢唱5小时套餐,48,871
爱丽丝奇幻记主题量贩KTV,青羊区,太升路/春熙路,5.0,任选7小时欢唱+小吃套餐,188,776
星浪明星量贩ktv,青羊区,文殊院,5.0,小包/下午档欢唱5小时套餐,36,747
欢乐迪主题KTV（清江店）,青羊区,清江东路,5.0,黄金档欢唱8小时+小吃套餐,98,565
欢乐迪KTV量贩式（骡马市店）,青羊区,青龙街,5.0,黄金档欢唱8小时+小吃套餐,98,565
缤纷KTV（金沙店）,青羊区,青羊大道,5.0,黄金档小包欢唱7小时+酒水小吃套餐,180,402
银钻量贩式ktv,青羊区,青羊宫,5.0,黄金档欢唱7小时＋酒水小吃套餐,288,384
TOP SHOW主题量贩KTV,青羊区,鹏瑞利.青羊广场,5.0,黄金档任选3小时欢唱＋酒水小吃套餐,198,375
老地方情谊1314KTV（金沙时代店）,青羊区,成温立交,5.0,黄金档mini包/小包欢唱套餐,88,357
X9音乐吧,青羊区,青羊区,4.3,黄金档欢唱7小时+酒水小吃套餐,168,287
唛田KTV（优玛特店）,青羊区,成飞大道,4.9,黄金档欢唱7小时＋酒水小吃套餐,198,219
乐享FUN KTV,青羊区,顺城大街,5.0,全天任选4小时＋酒水小吃套餐,298,183
欢乐颂KTV量贩式,青羊区,金沙遗址,5.0,黄金档欢唱10小时+酒水套餐,188,176
活力兔子KTV,青羊区,青龙街,4.3,下午场／深夜场2选1 欢唱＋饮料小吃套餐,48,84
悦享成都KTV,青羊区,清江东路,4.9,下午档欢唱5小时+饮料小吃套餐,49,79
米乐星KTV（新城市广场店）,青羊区,八宝街,5.0,下午场六个半小时欢唱＋饮料套餐,58,42
銅乐湾ktv酒吧,青羊区,成温立交,3.5,小包/黄金档欢唱7小时＋酒水小吃套餐,168,17
老地方酒吧KTV（草堂店）,青羊区,杜甫草堂,5.0,黄金档欢唱8小时＋酒水小吃套餐,68,10
名人海港KTV俱乐部,青羊区,宽窄巷子,3.5,黄金档小包欢唱7小时+酒水小吃套餐,880,1
欢乐迪氧吧ktv中餐厅（骡马市店）,青羊区,青龙街,3.5,美食K歌套餐，建议8-10人使用,988,0
Wego纯K（建设路店）,成华区,电子科技大学/四川电视塔,5.0,周一至周日下午档欢唱6小时+饮料小吃套餐,49,9487
麦卡迪量贩KTV（东门店）,成华区,凯德广场,5.0,下午档欢唱5小时＋茶水小吃套餐,68,8241
锦尚KTV,成华区,十里店,4.6,下午档欢唱5小时+酒水小吃套餐,59,4341
皇钻量贩KTV,成华区,339购物中心,5.0,皇钻小包黄金档欢唱7小时+酒水小吃套餐,218,3515
淘乐纯k,成华区,驷马桥/动物园,4.9,欢唱时段3选1+酒水小吃套餐,188,3250
美乐迪,成华区,万象城,4.4,黄金档欢唱套餐,216,2962
mk量贩式ktv,成华区,驷马桥/动物园,5.0,下午档欢唱6小时＋饮料小吃套餐,68,2385
雨龙KTV,成华区,望平街,4.5,黄金档欢唱7小时＋酒水小吃套餐,178,1962
老地方酒吧KTV（建一馆、建二馆、缪热）,成华区,电子科技大学/四川电视塔,4.7,黄金档欢唱4小时+酒水套餐,148,1522
嘉乐迪量贩KTV,成华区,凯德广场,5.0,下午档欢唱5小时+饮料小吃套餐,60,1145
808音乐空间（双建路店）,成华区,龙湖三千集,4.3,下午档欢唱4.5小时＋饮料小吃套餐,48,791
热恋岛量贩KTV,成华区,龙潭寺,5.0,下午档欢唱5小时+饮料/酒水小吃套餐,58,708
好声音咖啡酒水吧,成华区,成华区,4.9,周一至周日黄金档欢唱7小时+酒水/饮料小吃套餐2选1,198,636
缤纷KTV（财富又一城店）,成华区,财富又一城,4.9,下午档5小时欢唱+小吃套餐,68,551
咪乐迪,成华区,电子科技大学/四川电视塔,4.6,6小时欢唱套餐+啤酒小吃套餐,216,524
聚点ktv,成华区,龙潭寺,5.0,下午档欢唱4小时＋茶水小吃套餐,58,498
非常音悦289-Studio录音棚（旗舰店）,成华区,339购物中心,4.6,单人单曲录音与后期制作全包套餐,158,470
飘逸KTV量贩歌城,成华区,电子科技大学/四川电视塔,4.8,下午档小包欢唱5小时+茶水套餐,58,403
咔乐迪KTV（东大店）,成华区,望平街,4.5,周一至周日黄金场10小时欢唱+酒水小吃套餐,158,356
盛世桃园KTV,成华区,驷马桥/动物园,3.5,周一至周日19:00-次日02:00包段7小时+酒水小吃套餐,198,316
好乐迪量贩KTV（沙湾店）,金牛区,沙湾会展中心,5.0,周一至周日黄金档欢唱9小时+酒水小吃套餐,178,11109
糖潮量贩式KTV（金牛万达店）,金牛区,金牛万达广场,4.9,下午档9小时欢唱券+小吃套餐,79,9529
梦乐美纯K量贩KTV,金牛区,五块石,5.0,欢唱时段2选1＋酒水套餐,68,9139
台北芒果KTV（成都）,金牛区,西安北路／宽窄巷子,5.0,黄金档欢唱10小时+酒水/果汁小吃套餐2选1,218,5884
卡迪乐量贩式KTV,金牛区,西南交大,5.0,下午档欢唱7小时+饮料小吃套餐,48,3902
北城派对KTV,金牛区,五块石,5.0,欢唱时段2选1+饮料/酒水小吃套餐2选1,69,3722
FF 纯K Party,金牛区,欢乐谷,4.9,黄金档欢唱6小时+酒水小吃套餐2选1,308,1956
凯乐汇量贩KTV,金牛区,西南交大,5.0,黄金档欢唱10小时+酒水小吃套餐2选1,320,1913
OPEN KTV,金牛区,五块石,4.7,小包/深夜档欢唱5小时套餐+饮料小吃套餐,38,1794
音悦汇时尚纯k,金牛区,金牛区,5.0,下午档欢唱5小时＋小吃套餐,38,1710
麦卡迪量贩KTV（金牛凯德店）,金牛区,西南交大,5.0,下午档欢唱5小时+饮料小吃套餐,68,1392
金达歌城,金牛区,抚琴,4.7,下午档5小时欢唱＋果汁小吃套餐,29.8,1242
歌酷时尚量贩KTV,金牛区,西安北路／宽窄巷子,4.7,黄金档欢唱套餐,218,1202
纯歌派对量贩式KTV,金牛区,五块石,5.0,下午档/深夜档欢唱时段2选1+酒水小吃套餐,48,586
星光欢乐迪富氧KTV（抚琴店）,金牛区,抚琴,5.0,黄金档欢唱8小时+小吃套餐,98,565
星光欢乐迪富氧KTV（蜀汉店）,金牛区,蜀汉路,5.0,黄金档欢唱8小时+小吃套餐,98,565
威美斯K到迪量贩式KTV,金牛区,一品天下,5.0,下午档欢唱6小时+饮料小吃套餐,39,524
咔乐迪KTV（西体店）,金牛区,北较场,4.5,任意欢唱5小时+小吃套餐,49,408
三月天ktv,金牛区,金牛区,4.8,下午档欢唱5小时＋小吃套餐,28,370
龙悦金都KTV,金牛区,李家沱,4.5,黄金档小包欢唱8小时+酒水小吃套餐,208,236
悦人间量贩KTV,金牛区,营门口,4.5,周一到周日下午档欢唱5小时+饮料小吃套餐,39,236
银座ktv,金牛区,欢乐谷,4.7,黄金档小包欢唱7小时+酒水小吃套餐,118,215
缤纷KTV（九里堤店）,金牛区,西南交大,4.7,黄金档中包欢唱7小时+酒水小吃套餐,198,184
万家灯火量贩KTV（蜀汉店）,金牛区,蜀汉路,4.9,黄金档欢唱6小时＋酒水小吃套餐,258,182
华美达量版KTV,金牛区,欢乐谷,4.9,黄金档小包欢唱7小时+酒水小吃套餐,288,52
乐翻天纯k,金牛区,梁家巷,4.5,下午档欢唱6小时＋饮料小吃套餐,58,43
君临国际量贩KTV,金牛区,一品天下,3.7,黄金档小包欢唱7小时+酒水小吃套餐,198,35
情浓歌舞厅KTV,金牛区,花牌坊,3.7,黄金档小包欢唱6小时+酒水小吃套餐,180,18
老地方录音棚酒吧（交大店）,金牛区,西南交大,4.0,黄金档小包欢唱7小时+酒水小吃套餐,268,12
Mi蜜私人影吧,金牛区,梁家巷,4.6,欢唱4小时升级套餐,398,4
两河梦之翼KTV,金牛区,金牛区,4.1,【豪包KTV】，建议15-25人使用,188,0
米乐星KTV（九眼桥店）,锦江区,合江亭,5.0,下午场7小时欢唱,48,69
M'OK KTV（成都兰桂坊旗舰店）,锦江区,兰桂坊,5.0,下午档6小时欢唱券,49,65
MOOP酒吧成都店（兰桂坊店）,锦江区,兰桂坊,3.6,洋酒套餐,298,1
维也纳KTV,郫县,郫筒,4.3,小包黄金档欢唱8小时+啤酒小吃套餐,128,156
好声音娱乐会,郫县,安靖,4.7,小包黄金档任选4小时欢唱+啤酒小吃套餐,168,140
派克纯KTV,郫县,郫县,5.0,下午档欢唱5小时+饮料小吃套餐,48,132
糖果Party  KTV,郫县,郫县,4.0,下午档欢唱5小时+啤酒小吃套餐,49.9,126
拉菲庄园量贩KTV,郫县,郫筒,4.5,中包黄金档欢唱6小时+啤酒小吃套餐,158,108
尚品ktv,郫县,红光,5.0,下午档欢唱5小时+茶水小吃套餐,49,106
凯撒国际量贩式KTV,郫县,郫筒,4.5,黄金档欢唱7小时+啤酒小吃套餐,288,105
皇冠 169 KTV,郫县,犀浦,4.7,小包下午档欢唱4小时+茶水小吃套餐,35,105
紫夜KTV,郫县,犀浦,3.9,深夜档欢唱6小时+酒水小吃套餐,98,102
好迪乐KTV,郫县,犀浦,4.2,迷你包下午档欢唱5小时+茶水小吃套餐,38,92
花儿纯K,郫县,犀浦,4.2,中包黄金档欢唱4小时+啤酒小吃套餐,238,84
清风歌城KTV（犀浦店）,郫县,犀浦,4.2,下午档欢唱5小时+饮料小吃套餐,48,77
紫煌KTV,郫县,犀浦,3.4,黄金档欢唱7小时+啤酒小吃套餐,168,73
梦美纯K KTV,郫县,郫县,4.3,黄金档4小时欢唱+啤酒小吃套餐,168,57
星座主题KTV,郫县,团结,4.4,下午档5小时欢唱,48,48
荟萃量贩KTV,郫县,郫县,5.0,周日-周四黄金档欢唱7小时+啤酒小吃套餐,99,43
凯迪乐KTV,郫县,犀浦,4.9,欢唱时任选3小时+酒水小吃套餐,150,43
歌煌KTV,郫县,团结,4.1,小包黄金档欢唱7小时+酒水小吃套餐,108,43
皇钻歌城,郫县,犀浦,4.2,下午档欢唱5小时+饮料小吃套餐,39,42
菡小姐de酒吧ktv（合能四季）,郫县,合能四季城,4.6,特价2-4人特色鸡尾酒套餐,18.8,21
向日葵Ktv（温江店）,温江区,珠江国际,5.0,学生专享欢唱3小时欢唱+饮料套餐,19,4471
海乐星KTV（繁华时代广场店）,温江区,城市公园,5.0,黄金档欢唱8小时＋酒水小吃套餐,198,3491
新坐标量贩KTV,温江区,南浦盛宴,5.0,下午档欢唱5.5小时+小吃套餐,44,3157
夜未央KTV,温江区,柳浪湾,5.0,下午档欢唱5小时+小吃套餐,28,2281
新座KTV,温江区,柳浪湾,4.7,下午档欢唱5小时+小吃套餐,28,2281
好声音ktv,温江区,温江区,4.9,下午档欢唱5小时套餐,24.9,2012
爱唱KTV（温江交院店）,温江区,温江大学城,5.0,下午档欢唱5小时+矿泉水小吃套餐,50,1256
音乐魔方ktv,温江区,柳浪湾,5.0,周一至周日小包/下午档欢唱6小时＋茶水套餐,25,521
88号KTV,温江区,温江大学城,4.0,小包/阳光档欢唱5小时＋茶水小吃套餐,35.8,437
学府KTV,温江区,柳浪湾,3.9,小包/黄金档欢唱7小时＋酒水小吃套餐,128,421
靓声汇KTV,温江区,柳浪湾,3.8,小包/黄金档欢唱7小时＋酒水小吃套餐,128,421
皇冠娱乐会所,温江区,柳浪湾,4.6,下午档欢唱5.5小时＋小吃套餐,28,312
银河系KTV,温江区,柳浪湾,5.0,黄金档欢唱4小时＋酒水小吃套餐,78,269
星座ktv,温江区,温江区,4.5,下午档欢唱6小时套餐,48,204
月亮谷量贩KTV,温江区,珠江国际,4.9,阳光档欢唱7小时＋酒水小吃套餐,48,191
帝悦宫娱乐,温江区,温江大学城,4.0,小包/下午档欢唱5小时＋茶水套餐,26.8,187
活力无限量贩式KTV,温江区,珠江国际,5.0,日常欢乐套餐,99,179
金色年华KTV,温江区,柳浪湾,5.0,阳光档欢唱5小时＋小吃套餐,28,172
约会ktv,温江区,温江区,3.9,13:30~18:00欢唱4小时＋小吃套餐,30,157
悦动天香量贩ktv,温江区,温江区,5.0,黄金档欢唱4小时＋酒水小吃套餐,168,151
漫时光ktv,温江区,温江大学城,4.4,下午档小包欢唱4小时套餐,38,124
聚点KTV,温江区,柳浪湾,3.9,下午档欢唱5.5小时＋茶水小吃套餐,25,114
鼎盛量贩ktv,温江区,温江大学城,4.0,黄金档欢唱4小时＋酒水小吃套餐,138,109
佳乐迪纯k,温江区,国色天乡,5.0,全时段任选6小时＋酒水小吃套餐,199,106
时光ktv,温江区,温江区,5.0,小包/黄金档欢唱4小时＋酒水小吃套餐,118,105
想唱就唱,温江区,温江大学城,3.9,下午档欢唱套餐,19.9,84
红馆KTV,温江区,温江区,3.9,下午档13:30-18:00欢唱4.5小时套餐,31.9,59
彼岸KTV,温江区,温江区,4.9,小包/下午档欢唱5小时+酒水套餐,38,50
凯帝ktv,温江区,温江区,4.1,下午档欢唱4.5小时＋小吃套餐,30,43
好声音音乐会所,温江区,柳浪湾,4.3,下午小包欢唱5小时＋茶水套餐,28,34
同乐湾KTV b座,温江区,温江大学城,4.7,下午档欢唱5小时＋酒水小吃套餐,60,30
领地ktv,温江区,柳浪湾,4.6,小包/阳光档欢唱5小时＋茶水小吃套餐,29,28
梦之声音乐会所,温江区,柳浪湾,4.5,豪包/下午档欢唱6小时+茶水小吃套餐,68.8,20
凯撒KTV,温江区,南浦盛宴,5.0,小包/黄金档欢唱套餐,118,20
银柜音乐休闲会所,温江区,柳浪湾,4.7,大包/黄金档欢唱7小时＋酒水小吃套餐,168,20
新起点量贩KTV,温江区,温江区,5.0,黄金档欢唱7小时＋酒水小吃套餐,118,18
城市之音KTV,温江区,柳浪湾,4.3,黄金档欢唱7小时＋酒水小吃套餐,129,8
欧洲会所KTV,温江区,柳浪湾,5.0,周一至周日大包/黄金档任选4小时欢唱＋酒水小吃套餐,168,4
明星Ktv,龙泉驿区,师大现代花园,4.9,周一-周日13:00~18:00欢唱5小时+饮料套餐,59,2048
爱唯纯k派对,龙泉驿区,客运总站,5.0,下午档欢唱4小时,29.8,1952
银座纯K,龙泉驿区,龙泉驿区,5.0,黄金档精品中包欢唱8小时+酒水小吃套餐,162,1831
银座纯k（西河店）,龙泉驿区,西河镇,5.0,下午档小包欢唱3小时,28,1705
Kiss纯k,龙泉驿区,龙泉驿区,5.0,下午场欢唱5小时,18,1248
佳乐迪纯k,龙泉驿区,龙泉驿区,5.0,下午档欢唱6小时+饮料小吃套餐,29,1090
1号纯k,龙泉驿区,师大现代花园,5.0,黄金档欢唱7小时+酒水套餐,128,1021
kk量贩KTV,龙泉驿区,龙泉驿区,5.0,周一至周日欢唱6小时+饮料小吃套餐,68,980
名门KTV,龙泉驿区,洪河/半边街,5.0,欢乐下午场单人5小时欢唱券,10,909
红勘KTV,龙泉驿区,龙都南路,4.7,黄金档欢唱5小时+酒水小吃套餐,138,710
梦幻纯k,龙泉驿区,十陵镇,5.0,下午档欢唱5小时+饮料套餐,49,690
沸城KTV,龙泉驿区,洪河/半边街,4.0,下午档欢唱5小时+饮料小吃套餐,48,489
深蓝KTV酒吧,龙泉驿区,阳光城,4.5,下午档欢唱4小时+小吃套餐,43,434
大上海ktv,龙泉驿区,师大现代花园,5.0,黄金档欢唱7小时+酒水小吃套餐,128,432
金碟ktv,龙泉驿区,建材路,5.0,周一至周日下午档欢乐包欢唱4小时+饮料小吃套餐,88,385
时代KTV,龙泉驿区,十陵镇,3.6,下午档/黄金档欢唱时段2选1+酒水小吃套餐,48,362
华尔街音乐会所,龙泉驿区,音乐广场,3.6,下午档小包欢唱4小时,23,310
壹纯k量贩歌城,龙泉驿区,龙都南路,5.0,黄金档中包欢唱7小时+酒水小吃套餐,168,308
心跳地带KTV,龙泉驿区,建材路,4.5,下午档欢唱4小时+饮料小吃套餐,29.9,236
漂亮生活KTV,龙泉驿区,阳光城,4.5,下午档欢唱4小时+饮料小吃套餐,48,180
金三角歌城,龙泉驿区,阳光城,5.0,周一至周日黄金档小包欢唱4小时+酒水小吃套餐,188,165
半瓶记忆ktv,龙泉驿区,阳光城,5.0,下午档小包欢唱4小时+饮料小吃套餐,48,164
木语音乐KTV,龙泉驿区,洪河/半边街,4.5,小包/中包黄金场任意欢唱2小时+酒水A套餐,98,149
音悦汇ktv,龙泉驿区,十陵镇,5.0,下午档欢唱4小时,39,138
伯牙Ktv,龙泉驿区,阳光城,3.6,黄金档小包欢唱7小时+酒水小吃套餐,138,106
燃情岁月KTV,龙泉驿区,阳光城,4.0,下午档欢唱4小时+茶水套餐,58,98
乐佰汇KTV,龙泉驿区,洪河/半边街,4.5,黄金档小包欢唱4小时+酒水小吃套餐,160,87
雪狼湖ktv,龙泉驿区,阳光城,4.5,下午档小包欢唱4小时+饮料套餐,68,76
洪都歌城,龙泉驿区,洪河/半边街,4.0,黄金档欢唱7小时+酒水小吃套餐,228,74
麦克王朝,龙泉驿区,龙都南路,3.9,下午档欢唱5小时+酒水小吃套餐,98,71
海岸KTV,龙泉驿区,航天北路,3.5,黄金档中包欢唱5小时+酒水小吃套餐,168,61
维多利亚ktv,龙泉驿区,阳光城,4.6,任意时段欢唱4小时+酒水小吃套餐,298,57
盛夏年华KTV,龙泉驿区,龙都南路,4.3,黄金档小包欢唱6小时+酒水小吃套餐,180,47
兰桂坊量贩式KTV,龙泉驿区,北泉路,5.0,下午档欢唱5小时+酒水小吃/茶饮小吃2选1,66,47
卡迈隆纯k,龙泉驿区,北泉路,5.0,周一至周日下午档5小时欢唱,28.8,40
缤纷歌城（锦绣路店）,龙泉驿区,阳光城,3.9,黄金档小包欢唱4小时+酒水小吃套餐,138,34
印象风情KTV,龙泉驿区,阳光城,4.3,下午档欢唱4小时,68,29
皇族音乐KTV,龙泉驿区,十陵镇,3.8,周一至周日中包任意欢唱4小时+酒水小吃套餐,168,26
博声会KTV,龙泉驿区,师大现代花园,3.4,黄金档小包欢唱4小时+酒水小吃套餐,138,26
朝歌豪庭KTV,龙泉驿区,阳光城,4.2,周五-周日下午档欢唱4小时,58,13
红宝石歌城,龙泉驿区,洪河/半边街,4.9,黄金档任选4小时欢唱+啤酒小吃套餐,438,11
星月ktv,龙泉驿区,龙泉驿区,4.4,黄金档大包欢唱5小时+酒水小吃套餐,380,2
欢乐时光ktv,龙泉驿区,龙泉驿区,5.0,黄金档大包欢唱6小时+酒水小吃套餐,380,1
星座奇缘ktv,龙泉驿区,十陵镇,3.5,下午档欢唱5小时+饮料小吃套餐,56,1
佳乐迪量版ktv,彭州市,沃尔玛,5.0,下午档中包欢唱5小时,68,1052
卡米主题ktv,彭州市,上柳河,5.0,下午档欢唱5小时套餐,58,750
新概念KTV,彭州市,北大街,5.0,下午档欢唱4.5小时套餐,28,286
金浪纯k量贩,彭州市,北大街,3.6,下午档欢5小时＋饮料小吃套餐,49,206
TT KTV,彭州市,北大街,5.0,下午欢唱4小时套餐,38,198
星悦汇ktv,彭州市,北大街,4.4,周一至周四黄金档7小时欢唱+酒水小吃套餐（中包）,358,168
沸城ktv,彭州市,上柳河,4.0,黄金档欢唱7小时套餐,58,153
友佳MM量贩KTV,彭州市,朝阳中路,5.0,下午档小包欢唱4小时+饮料小吃套餐,36,132
迷上阳光音乐会所,彭州市,沃尔玛,3.7,黄金档欢唱6小时＋酒水小吃套餐,128,69
嘉年华KTV,彭州市,北大街,3.6,小包黄金档欢唱8小时+啤酒小吃套餐,168,48
凤凰传奇KTV,彭州市,沃尔玛,5.0,下午档中包欢唱5小时+饮料套餐,68,39
乐百度量贩KTV,彭州市,北大街,5.0,下午档小包欢唱5小时,39,34
168主题KTV,彭州市,北大街,4.4,黄金档小包欢唱6小时+酒水套餐,168,27
城市名人量贩ktv,彭州市,北大街,4.1,黄金档欢唱8小时+酒水套餐,180,14
芒果量贩ktv,彭州市,北大街,4.1,下午场欢唱5小时+饮料套餐,58,6
漂亮生活 KTV,彭州市,北大街,3.5,下午档欢唱5小时+饮料小吃套餐,128,6
魅力无限ktv,彭州市,北大街,3.5,黄金档欢唱5小时＋酒水小吃套餐,180,1
纯K Boss（新都店）,新都区,桂湖,5.0,下午场欢唱6小时+饮料小吃套餐,58,148
