商家,区域,商圈,星级,服务,价格,销量
旋转木马KTV,六合区,六合区,5.0,晚场欢唱8小时,9.8,3148
金帝KTV,六合区,园林商圈,3.9,小包下午场5小时欢唱,38,315
阿尔卡迪亚国际酒店ktv,六合区,时代广场商圈,4.6,周一至周日13:00-00:00欢唱8小时,380,51
唛咔KTV,六合区,六合区,5.0,龙虾酒水套餐,188,1
星乐秀量贩KTV（虹悦城店）,雨花台区,虹悦城,5.0,白天档／夜猫档整包欢唱券,16.3,6584
众潮量贩式KTV,雨花台区,雨花台区,5.0,众潮量贩式ktv欢唱券一张,22,6562
春江之星量贩式ktv,雨花台区,铁心桥/楚翘城,4.7,欢唱券,8,4918
乐满堂KTV,雨花台区,南京南站/明发,5.0,欢唱套餐,39.9,1082
音浪时代量贩KTV（梅山店）,雨花台区,梅山,3.6,音浪KTV欢唱券,18.8,201
逸群量贩式KTV,雨花台区,铁心桥/楚翘城,3.9,小包下午档6小时欢唱＋小食套餐,58,144
银乐迪KTV,浦口区,弘阳广场/印象汇,5.0,银乐迪欢唱套餐,49.9,31207
皇港丽音量贩式KTV,浦口区,公园北路,5.0,下午场5小时欢唱券,9.9,27128
音浪时代KTV（天润城店）,浦口区,浦口区,4.7,音浪KTV桥北总店欢唱券,38.8,6805
宝乐迪量贩式KTV（老浦口1914店）,浦口区,明发外滩广场,5.0,周一-周日下午场12:00~18:00欢唱券+美食套餐,19.8,6491
V-MAX量贩式KTV（弘阳广场店）,浦口区,弘阳广场/印象汇,5.0,V-MAX量贩ktv欢唱券一张,18.8,4204
米瑞可量贩式KTV,浦口区,金浦购物中心,5.0,3小时欢唱,19.9,3403
纳音阁量贩式KTV（明发外滩广场店）,浦口区,明发外滩广场,4.7,纳音阁KTV下午档欢唱券,18.8,2019
唱享365ktv,浦口区,浦口区,5.0,周一至周日下午档欢唱劵,8,1298
音浪时代KTV（澳林店）,浦口区,澳林广场,4.7,欢唱券,41,1044
糖果量贩式KTV,浦口区,南京信息工程大学,5.0,12:00~18:00超值欢唱3小时,9,999
唯爱k歌聚会餐厅（浦口慕斯荟店）,浦口区,慕斯荟,5.0,4人套餐（含火锅套餐及送小包欢唱3小时）1份,228,667
唯爱主题KTV（浦口店）,浦口区,慕斯荟,4.1,下午场7小时欢唱券,9.9,501
dcf量贩ktv,溧水区,溧水区,5.0,白天档6小时欢唱+美食套餐,69,613
星声汇酒吧式ktv,溧水区,溧水区,5.0,白天档欢乐时光套餐【抢】,58,375
麦霸量贩KTV,溧水区,溧水区,5.0,麦霸KTV下午场欢乐唱券（6小时),48,328
唛哆哆主题量贩式KTV,溧水区,溧水区,5.0,下午档欢唱券,58,71
商海娱乐城,溧水区,通济街商业广场,4.0,商海娱乐城晚场小包酒水欢唱套餐,158,40
